sgRNA,Gene,Snu-1_clone_24_D=0,Snu-1_clone_23_D=10
MMP15_2010.392,MMP15,485,808
MMP15_2010.362,MMP15,388,463
MMP15_2010.57,MMP15,756,1014
MMP15_2010.366,MMP15,880,1153
MMP16_1824.217,MMP16,692,1102
MMP16_1824.23,MMP16,1307,1577
MMP16_1824.48,MMP16,1610,2487
MMP16_1824.49,MMP16,1042,1525
MMP16_1824.42,MMP16,1326,1569
MMP16_1824.204,MMP16,685,961
MMP17_1812.336,MMP17,762,714
MMP17_1812.78,MMP17,1032,1126
MMP17_1812.338,MMP17,603,756
MMP17_1812.57,MMP17,695,898
MMP17_1812.83,MMP17,1009,1360
MMP17_1812.86,MMP17,511,764
MMP19_918.126,MMP19,1388,1994
MMP19_918.128,MMP19,1104,1539
MMP19_918.139,MMP19,809,661
MMP19_918.153,MMP19,622,584
MMP19_918.135,MMP19,1638,1579
MMP19_918.3,MMP19,1183,1192
MMP2_1983.51,MMP2,1196,1950
MMP2_1983.74,MMP2,869,1398
MMP2_1983.71,MMP2,550,888
MMP2_1983.233,MMP2,686,810
MMP2_1983.295,MMP2,804,1186
MMP2_1983.56,MMP2,1048,1726
MMP20_1452.169,MMP20,529,1032
MMP20_1452.173,MMP20,1089,1500
MMP20_1452.167,MMP20,943,1218
MMP20_1452.19,MMP20,555,929
MMP20_1452.154,MMP20,651,1066
MMP20_1452.46,MMP20,890,1027
MMP21_1710.206,MMP21,669,727
MMP21_1710.69,MMP21,439,617
MMP21_1710.92,MMP21,579,817
MMP21_1710.218,MMP21,1444,1937
MMP21_1710.74,MMP21,625,888
MMP21_1710.189,MMP21,1,14
MMP24_1938.65,MMP24,297,317
MMP24_1938.312,MMP24,516,722
MMP24_1938.86,MMP24,948,808
MMP24_1938.66,MMP24,857,1076
MMP24_1938.304,MMP24,599,690
MMP24_1938.323,MMP24,1285,1315
MMP25_1689.54,MMP25,990,1607
MMP25_1689.86,MMP25,683,722
MMP25_1689.73,MMP25,582,829
MMP25_1689.363,MMP25,329,661
MMP25_1689.324,MMP25,1278,1443
MMP25_1689.358,MMP25,694,677
MMP26_786.54,MMP26,567,700
MMP26_786.44,MMP26,1539,1573
MMP26_786.49,MMP26,691,987
MMP26_786.76,MMP26,790,1187
MMP26_786.64,MMP26,950,1245
MMP26_786.75,MMP26,971,1272
MMP27_1542.151,MMP27,1147,1403
MMP27_1542.23,MMP27,720,938
MMP27_1542.15,MMP27,821,1158
MMP27_1542.41,MMP27,589,657
MMP27_1542.24,MMP27,969,1147
MMP27_1542.149,MMP27,1646,1923
MMP3_1434.139,MMP3,368,609
MMP3_1434.149,MMP3,1299,1714
MMP3_1434.46,MMP3,1583,2362
MMP3_1434.34,MMP3,1141,1331
MMP3_1434.45,MMP3,706,1122
MMP3_1434.156,MMP3,849,889
MMP7_804.28,MMP7,754,1039
MMP7_804.41,MMP7,596,1018
MMP7_804.19,MMP7,983,1381
MMP7_804.42,MMP7,865,1046
MMP7_804.52,MMP7,1020,1025
MMP7_804.35,MMP7,1056,1566
MMP8_1404.42,MMP8,915,1414
MMP8_1404.138,MMP8,1102,1429
MMP8_1404.114,MMP8,1470,1878
MMP8_1404.29,MMP8,1656,2353
MMP8_1404.123,MMP8,987,975
MMP8_1404.112,MMP8,446,814
MMP9_2124.69,MMP9,825,1090
MMP9_2124.44,MMP9,471,620
MMP9_2124.397,MMP9,1146,1388
MMP9_2124.36,MMP9,325,509
MMP9_2124.77,MMP9,381,324
MMP9_2124.318,MMP9,644,562
MPND_1416.23,MPND,661,494
MPND_1416.239,MPND,608,952
MPND_1416.125,MPND,309,600
MPND_1416.131,MPND,557,691
MPND_1416.127,MPND,804,903
MPND_1416.184,MPND,726,789
MYSM1_2487.146,MYSM1,866,1732
MYSM1_2487.141,MYSM1,567,775
MYSM1_2487.105,MYSM1,1558,2495
MYSM1_2487.92,MYSM1,753,1078
MYSM1_2487.97,MYSM1,698,863
MYSM1_2487.104,MYSM1,1008,1713
NAALAD2_2223.16,NAALAD2,844,860
NAALAD2_2223.197,NAALAD2,1008,1587
NAALAD2_2223.13,NAALAD2,1545,2474
NAALAD2_2223.201,NAALAD2,957,1233
NAALAD2_2223.198,NAALAD2,1055,1644
NAALAD2_2223.12,NAALAD2,1109,1583
NAALAD2_2223.68,NAALAD2,780,991
NAALAD2_2223.97,NAALAD2,495,610
NAALAD2_2223.71,NAALAD2,413,642
NAALAD2_2223.65,NAALAD2,593,596
NAALAD2_2223.128,NAALAD2,717,807
NAALAD2_2223.98,NAALAD2,1024,1384
NAALADL1_2223.425,NAALADL1,928,1099
NAALADL1_2223.42,NAALADL1,1260,2043
NAALADL1_2223.414,NAALADL1,934,1193
NAALADL1_2223.427,NAALADL1,666,822
NAALADL1_2223.442,NAALADL1,1,1
NAALADL1_2223.4,NAALADL1,911,1131
NAALADL1_2223.14,NAALADL1,1062,1272
NAALADL1_2223.318,NAALADL1,997,1898
NAALADL1_2223.115,NAALADL1,738,1101
NAALADL1_2223.12,NAALADL1,956,1216
NAALADL1_2223.152,NAALADL1,1093,1127
NAALADL1_2223.165,NAALADL1,1000,1346
NAALADL2_2388.136,NAALADL2,630,734
NAALADL2_2388.139,NAALADL2,1418,1971
NAALADL2_2388.15,NAALADL2,1298,1644
NAALADL2_2388.129,NAALADL2,854,1100
NAALADL2_2388.159,NAALADL2,1383,1607
NAALADL2_2388.154,NAALADL2,548,822
NAALADL2_2388.175,NAALADL2,1030,1450
NAALADL2_2388.166,NAALADL2,658,1086
NAALADL2_2388.169,NAALADL2,1266,2140
NAALADL2_2388.3,NAALADL2,656,732
NAALADL2_2388.28,NAALADL2,1497,2421
NAALADL2_2388.4,NAALADL2,555,787
NLN_2115.78,NLN,1122,1298
NLN_2115.169,NLN,721,1110
NLN_2115.172,NLN,1259,1545
NLN_2115.13,NLN,1043,1791
NLN_2115.101,NLN,886,770
NLN_2115.69,NLN,1344,1854
NPEPL1_1572.24,NPEPL1,293,277
NPEPL1_1572.18,NPEPL1,1585,2123
NPEPL1_1572.48,NPEPL1,442,602
NPEPL1_1572.14,NPEPL1,683,729
NPEPL1_1572.101,NPEPL1,1028,1461
NPEPL1_1572.221,NPEPL1,1815,2752
NPEPPS_2760.54,NPEPPS,554,990
NPEPPS_2760.21,NPEPPS,836,1122
NPEPPS_2760.37,NPEPPS,890,1017
NPEPPS_2760.265,NPEPPS,984,975
NPEPPS_2760.296,NPEPPS,758,527
NPEPPS_2760.263,NPEPPS,1022,1775
NRD1_3660.343,NRD1,1023,1444
NRD1_3660.73,NRD1,883,1332
NRD1_3660.75,NRD1,562,956
NRD1_3660.69,NRD1,485,1079
NRD1_3660.91,NRD1,1386,2030
NRD1_3660.341,NRD1,930,1315
OMA1_1575.41,OMA1,486,565
OMA1_1575.44,OMA1,1364,1648
OMA1_1575.101,OMA1,1165,2080
OMA1_1575.72,OMA1,956,1540
OMA1_1575.75,OMA1,1079,1042
OMA1_1575.9,OMA1,995,1740
PA2G4_1185.22,PA2G4,669,842
PA2G4_1185.1,PA2G4,846,1348
PA2G4_1185.53,PA2G4,818,1131
PA2G4_1185.137,PA2G4,566,980
PA2G4_1185.121,PA2G4,803,1302
PA2G4_1185.111,PA2G4,545,796
PAPPA_4884.696,PAPPA,426,811
PAPPA_4884.697,PAPPA,838,1028
PAPPA_4884.668,PAPPA,1179,1302
PAPPA_4884.645,PAPPA,290,374
PAPPA_4884.7,PAPPA,1077,960
PAPPA_4884.643,PAPPA,703,879
PAPPA2_5376.183,PAPPA2,920,1459
PAPPA2_5376.67,PAPPA2,984,1190
PAPPA2_5376.221,PAPPA2,875,1382
PAPPA2_5376.674,PAPPA2,730,1182
PAPPA2_5376.69,PAPPA2,1262,1391
PAPPA2_5376.702,PAPPA2,1298,1621
PEPD_1482.192,PEPD,615,840
PEPD_1482.96,PEPD,524,603
PEPD_1482.6,PEPD,837,1101
PEPD_1482.136,PEPD,731,1161
PEPD_1482.101,PEPD,871,1376
PEPD_1482.189,PEPD,1169,1301
PHEX_2250.74,PHEX,986,1372
PHEX_2250.187,PHEX,893,1458
PHEX_2250.32,PHEX,763,1076
PHEX_2250.26,PHEX,1063,1545
PHEX_2250.27,PHEX,923,1617
PHEX_2250.19,PHEX,946,1341
PITRM1_3117.26,PITRM1,821,1087
PITRM1_3117.386,PITRM1,952,1298
PITRM1_3117.2,PITRM1,866,1481
PITRM1_3117.25,PITRM1,869,1010
PITRM1_3117.19,PITRM1,1294,1824
PITRM1_3117.378,PITRM1,675,896
PMPCB_1470.35,PMPCB,1262,1736
PMPCB_1470.16,PMPCB,780,689
PMPCB_1470.31,PMPCB,367,515
PMPCB_1470.26,PMPCB,781,1180
PMPCB_1470.111,PMPCB,415,616
PMPCB_1470.113,PMPCB,1417,1564
PRPF8_7008.373,PRPF8,1280,1513
PRPF8_7008.587,PRPF8,893,1176
PRPF8_7008.581,PRPF8,870,1013
PRPF8_7008.612,PRPF8,1065,762
PRPF8_7008.617,PRPF8,563,611
PRPF8_7008.376,PRPF8,512,691
PSMD14_933.12,PSMD14,719,823
PSMD14_933.65,PSMD14,630,525
PSMD14_933.75,PSMD14,754,294
PSMD14_933.41,PSMD14,769,1200
PSMD14_933.13,PSMD14,889,881
PSMD14_933.15,PSMD14,507,446
QPCT_1086.17,QPCT,1298,1801
QPCT_1086.28,QPCT,1133,1598
QPCT_1086.11,QPCT,1550,2105
QPCT_1086.19,QPCT,1,1
QPCT_1086.74,QPCT,866,1205
QPCT_1086.113,QPCT,539,960
RCE1_990.54,RCE1,1677,1576
RCE1_990.137,RCE1,442,449
RCE1_990.112,RCE1,497,586
RCE1_990.59,RCE1,526,997
RCE1_990.132,RCE1,1011,1013
RCE1_990.125,RCE1,1151,2023
RNPEP_1953.51,RNPEP,675,920
RNPEP_1953.245,RNPEP,399,505
RNPEP_1953.46,RNPEP,892,1081
RNPEP_1953.108,RNPEP,1245,1992
RNPEP_1953.123,RNPEP,1820,2325
RNPEP_1953.332,RNPEP,1426,1622
RNPEPL1_2178.279,RNPEPL1,625,1022
RNPEPL1_2178.363,RNPEPL1,507,603
RNPEPL1_2178.27,RNPEPL1,950,967
RNPEPL1_2178.15,RNPEPL1,844,1206
RNPEPL1_2178.429,RNPEPL1,856,1436
RNPEPL1_2178.423,RNPEPL1,54,72
SPG7_2388.182,SPG7,604,776
SPG7_2388.299,SPG7,610,706
SPG7_2388.172,SPG7,1048,1341
SPG7_2388.281,SPG7,549,809
SPG7_2388.271,SPG7,138,303
SPG7_2388.192,SPG7,1056,1193
STAMBP_1275.44,STAMBP,286,290
STAMBP_1275.86,STAMBP,1147,1319
STAMBP_1275.75,STAMBP,1039,1379
STAMBP_1275.7,STAMBP,970,1170
STAMBP_1275.88,STAMBP,722,927
STAMBP_1275.87,STAMBP,1032,1254
SUPT16H_3144.46,SUPT16H,1823,2498
SUPT16H_3144.28,SUPT16H,1241,1710
SUPT16H_3144.282,SUPT16H,280,579
SUPT16H_3144.54,SUPT16H,808,1040
SUPT16H_3144.267,SUPT16H,684,687
SUPT16H_3144.274,SUPT16H,1957,2591
TFR2_2406.327,TFR2,358,509
TFR2_2406.173,TFR2,552,780
TFR2_2406.353,TFR2,1467,2210
TFR2_2406.142,TFR2,787,943
TFR2_2406.153,TFR2,549,691
TFR2_2406.319,TFR2,604,749
TFRC_2283.8,TFRC,549,329
TFRC_2283.88,TFRC,761,649
TFRC_2283.89,TFRC,896,911
TFRC_2283.161,TFRC,650,817
TFRC_2283.171,TFRC,542,720
TFRC_2283.108,TFRC,1525,1436
THOP1_2070.108,THOP1,845,1004
THOP1_2070.153,THOP1,993,1261
THOP1_2070.304,THOP1,652,879
THOP1_2070.13,THOP1,983,1384
THOP1_2070.67,THOP1,1115,1420
THOP1_2070.14,THOP1,1770,2113
TLL1_3042.52,TLL1,680,1034
TLL1_3042.287,TLL1,481,772
TLL1_3042.274,TLL1,745,876
TLL1_3042.74,TLL1,888,1153
TLL1_3042.279,TLL1,1221,1439
TLL1_3042.296,TLL1,695,1050
TLL2_3048.96,TLL2,1368,2105
TLL2_3048.5,TLL2,1027,1351
TLL2_3048.67,TLL2,583,550
TLL2_3048.433,TLL2,1116,1151
TLL2_3048.98,TLL2,355,371
TLL2_3048.95,TLL2,1090,1555
TRHDE_3075.63,TRHDE,1699,1875
TRHDE_3075.32,TRHDE,2190,3556
TRHDE_3075.8,TRHDE,2564,2919
TRHDE_3075.66,TRHDE,1857,2523
TRHDE_3075.73,TRHDE,657,854
TRHDE_3075.329,TRHDE,1249,1831
UQCRC1_1443.5,UQCRC1,957,1541
UQCRC1_1443.41,UQCRC1,1070,1345
UQCRC1_1443.24,UQCRC1,906,1163
UQCRC1_1443.215,UQCRC1,559,54
UQCRC1_1443.25,UQCRC1,928,1255
UQCRC1_1443.49,UQCRC1,795,1236
UQCRC2_1362.23,UQCRC2,587,996
UQCRC2_1362.26,UQCRC2,821,896
UQCRC2_1362.2,UQCRC2,1689,1642
UQCRC2_1362.11,UQCRC2,851,1012
UQCRC2_1362.118,UQCRC2,770,1337
UQCRC2_1362.125,UQCRC2,1257,1865
YME1L1_2322.139,YME1L1,918,1043
YME1L1_2322.108,YME1L1,714,1211
YME1L1_2322.125,YME1L1,986,1578
YME1L1_2322.94,YME1L1,1120,1933
YME1L1_2322.101,YME1L1,490,1003
YME1L1_2322.129,YME1L1,722,977
ADAM18_39.0,ADAM18,1008,1699
ADAM18_72.4,ADAM18,1292,1171
ADAM18_167.13,ADAM18,919,1264
ADAM18_82.3,ADAM18,929,1282
ADAM18_137.6,ADAM18,814,1143
ADAM18_94.0,ADAM18,723,1616
DPYS_246.46,DPYS,683,830
DPYS_159.13,DPYS,1104,1719
DPYS_180.5,DPYS,1311,1852
DPYS_190.12,DPYS,548,874
DPYS_157.13,DPYS,691,1142
DPYS_142.9,DPYS,558,1099
DPYSL2_80.3,DPYSL2,421,444
DPYSL2_185.31,DPYSL2,993,1154
DPYSL2_165.11,DPYSL2,896,840
DPYSL2_62.2,DPYSL2,1,1
DPYSL2_81.8,DPYSL2,563,799
DPYSL2_69.6,DPYSL2,881,1044
MMP23B_140.28,MMP23B,513,555
MMP23B_140.20,MMP23B,815,1110
MMP23B_168.19,MMP23B,524,1351
MMP23B_168.16,MMP23B,1195,1289
MMP23B_165.25,MMP23B,591,688
MMP23B_165.8,MMP23B,777,1191
MMP28_220.4,MMP28,547,788
MMP28_220.18,MMP28,556,707
MMP28_220.36,MMP28,891,1013
MMP28_246.31,MMP28,752,1104
MMP28_246.7,MMP28,1046,1310
MMP28_246.4,MMP28,401,471
XPNPEP1_90.11,XPNPEP1,1025,1311
XPNPEP1_51.1,XPNPEP1,859,1224
XPNPEP1_59.1,XPNPEP1,494,808
XPNPEP1_78.5,XPNPEP1,352,597
XPNPEP1_72.8,XPNPEP1,418,556
XPNPEP1_61.3,XPNPEP1,1379,1878
XPNPEP2_66.4,XPNPEP2,1935,2463
XPNPEP2_110.2,XPNPEP2,787,1000
XPNPEP2_78.6,XPNPEP2,480,497
XPNPEP2_72.11,XPNPEP2,760,830
XPNPEP2_61.4,XPNPEP2,732,912
XPNPEP2_70.0,XPNPEP2,918,1297
ZMPSTE24_142.5,ZMPSTE24,1323,2185
ZMPSTE24_142.1,ZMPSTE24,888,1482
ZMPSTE24_185.5,ZMPSTE24,1411,2209
ZMPSTE24_105.2,ZMPSTE24,516,1000
ZMPSTE24_144.1,ZMPSTE24,714,1000
ZMPSTE24_201.14,ZMPSTE24,872,1032
AMFR_1932.214,AMFR,655,698
AMFR_1932.48,AMFR,479,634
AMFR_1932.189,AMFR,554,950
AMFR_1932.64,AMFR,769,1008
AMFR_1932.72,AMFR,990,1105
AMFR_1932.73,AMFR,911,1188
AMFR_1932.183,AMFR,1005,1337
AMFR_1932.75,AMFR,416,566
AMFR_1932.179,AMFR,619,894
AMFR_1932.178,AMFR,280,443
AMFR_1932.93,AMFR,1003,1187
AMFR_1932.130,AMFR,756,708
ANAPC11_255.2,ANAPC11,1286,1677
ANAPC11_255.3,ANAPC11,369,439
ANAPC11_255.4,ANAPC11,359,564
ANAPC11_255.38,ANAPC11,1673,1665
ANAPC11_255.35,ANAPC11,202,359
ANAPC11_255.13,ANAPC11,554,419
ANAPC11_255.15,ANAPC11,506,555
ANAPC11_255.30,ANAPC11,607,575
ANAPC11_255.28,ANAPC11,1932,2385
ANAPC11_255.27,ANAPC11,966,1177
ANAPC11_255.19,ANAPC11,434,405
ANKIB1_3270.316,ANKIB1,337,421
ANKIB1_3270.314,ANKIB1,398,597
ANKIB1_3270.277,ANKIB1,558,862
ANKIB1_3270.276,ANKIB1,650,1034
ANKIB1_3270.50,ANKIB1,488,676
ANKIB1_3270.274,ANKIB1,1031,1433
ANKIB1_3270.51,ANKIB1,902,1196
ANKIB1_3270.60,ANKIB1,434,485
ANKIB1_3270.61,ANKIB1,1169,1502
ARIH1_1674.78,ARIH1,919,1422
ARIH1_1674.84,ARIH1,1870,2068
ARIH1_1674.84,ARIH1,1870,2068
ARIH1_1674.166,ARIH1,868,982
ARIH1_1674.162,ARIH1,1410,1791
ARIH1_1674.160,ARIH1,258,371
ARIH1_1674.93,ARIH1,950,1642
ARIH1_1674.157,ARIH1,566,656
ARIH1_1674.153,ARIH1,1172,1652
ARIH1_1674.98,ARIH1,919,544
ARIH1_1674.150,ARIH1,1305,1325
ARIH2_1482.25,ARIH2,437,636
ARIH2_1482.26,ARIH2,1350,1529
ARIH2_1482.141,ARIH2,480,614
ARIH2_1482.28,ARIH2,763,1070
ARIH2_1482.29,ARIH2,551,674
ARIH2_1482.31,ARIH2,309,432
ARIH2_1482.41,ARIH2,1010,1348
ARIH2_1482.44,ARIH2,727,987
ARIH2_1482.125,ARIH2,1271,1476
ARIH2_1482.124,ARIH2,339,744
ARIH2_1482.47,ARIH2,539,686
ARIH2_1482.121,ARIH2,392,505
ARIH2_1482.116,ARIH2,1443,1974
ARIH2_1482.55,ARIH2,491,605
BARD1_2277.196,BARD1,285,68
BARD1_2277.194,BARD1,848,423
BARD1_2277.13,BARD1,735,1275
BARD1_2277.193,BARD1,218,312
BARD1_2277.15,BARD1,492,826
BARD1_2277.192,BARD1,674,1228
BARD1_2277.142,BARD1,679,947
BARD1_2277.137,BARD1,753,1052
BARD1_2277.80,BARD1,568,847
BARD1_2277.117,BARD1,1350,1765
BARD1_2277.110,BARD1,321,346
BFAR_1353.178,BFAR,672,885
BFAR_1353.177,BFAR,1128,1133
BFAR_1353.3,BFAR,689,772
BFAR_1353.173,BFAR,780,976
BFAR_1353.5,BFAR,740,1088
BFAR_1353.6,BFAR,801,1219
BFAR_1353.23,BFAR,691,936
BFAR_1353.151,BFAR,802,961
BFAR_1353.147,BFAR,693,843
BFAR_1353.67,BFAR,972,1144
BIRC2_1857.4,BIRC2,807,1103
BIRC2_1857.125,BIRC2,1036,1198
BIRC2_1857.32,BIRC2,408,548
BIRC2_1857.116,BIRC2,848,883
BIRC2_1857.104,BIRC2,646,903
BIRC2_1857.78,BIRC2,567,557
BIRC2_1857.81,BIRC2,576,955
BIRC2_1857.92,BIRC2,812,1394
BIRC2_1857.82,BIRC2,851,1428
BIRC2_1857.87,BIRC2,1003,1372
BIRC3_1815.0,BIRC3,685,716
BIRC3_1815.17,BIRC3,389,585
BIRC3_1815.98,BIRC3,1260,1734
BIRC3_1815.78,BIRC3,812,1049
BIRC3_1815.63,BIRC3,653,902
BIRC3_1815.64,BIRC3,815,1075
BIRC3_1815.68,BIRC3,1175,1948
BIRC3_1815.66,BIRC3,1085,1228
BIRC7_897.172,BIRC7,1057,1457
BIRC7_897.46,BIRC7,794,1251
BIRC7_897.162,BIRC7,1509,2042
BIRC7_897.93,BIRC7,523,704
BIRC7_897.116,BIRC7,571,832
BIRC7_897.94,BIRC7,464,691
BIRC7_897.95,BIRC7,450,423
BIRC7_897.96,BIRC7,278,340
BIRC7_897.104,BIRC7,251,641
BIRC8_711.31,BIRC8,803,999
BIRC8_711.0,BIRC8,632,707
BIRC8_711.10,BIRC8,722,1060
BIRC8_711.49,BIRC8,559,1023
BIRC8_711.42,BIRC8,545,987
BIRC8_711.28,BIRC8,590,792
BIRC8_711.34,BIRC8,854,1497
BIRC8_711.36,BIRC8,746,1254
BIRC8_711.35,BIRC8,1426,1885
BMI1_981.0,BMI1,808,1096
BMI1_981.87,BMI1,857,1359
BMI1_981.3,BMI1,466,608
BMI1_981.84,BMI1,1064,1660
BMI1_981.83,BMI1,806,1722
BMI1_981.71,BMI1,2072,3075
BMI1_981.22,BMI1,912,1559
BRAP_1779.151,BRAP,1257,2049
BRAP_1779.134,BRAP,728,1507
BRAP_1779.26,BRAP,610,669
BRAP_1779.131,BRAP,805,1156
BRAP_1779.128,BRAP,300,383
BRAP_1779.126,BRAP,356,336
BRAP_1779.37,BRAP,488,515
BRAP_1779.120,BRAP,1189,1087
BRAP_1779.52,BRAP,577,720
BRAP_1779.111,BRAP,202,222
CBL_2721.92,CBL,676,1256
CBL_2721.403,CBL,288,474
CBL_2721.391,CBL,566,1097
CBL_2721.59,CBL,135,267
CBL_2721.351,CBL,359,463
CBL_2721.345,CBL,778,1606
CBL_2721.344,CBL,955,1860
CBL_2721.343,CBL,887,1477
CBL_2721.93,CBL,427,545
CBL_2721.340,CBL,1192,1730
CBL_2721.98,CBL,1389,1906
CBL_2721.248,CBL,1536,2338
CBL_2721.224,CBL,638,996
CBL_2721.153,CBL,126,56
CBL_2721.183,CBL,596,1037
CBLB_2949.10,CBLB,194,310
CBLB_2949.21,CBLB,588,701
CBLB_2949.356,CBLB,1119,1612
CBLB_2949.35,CBLB,225,345
CBLB_2949.346,CBLB,862,1402
CBLB_2949.45,CBLB,582,1097
CBLB_2949.61,CBLB,485,979
CBLB_2949.331,CBLB,395,417
CBLB_2949.64,CBLB,355,456
CBLB_2949.328,CBLB,1191,1691
CBLB_2949.276,CBLB,387,622
CBLB_2949.171,CBLB,157,99
CBLB_2949.157,CBLB,481,473
CBLC_1425.103,CBLC,465,770
CBLC_1425.174,CBLC,176,226
CBLC_1425.12,CBLC,558,549
CBLC_1425.18,CBLC,532,712
CBLC_1425.44,CBLC,309,411
CBLC_1425.249,CBLC,109,144
CBLC_1425.230,CBLC,329,736
CBLC_1425.213,CBLC,316,376
CBLC_1425.205,CBLC,847,1240
CBLC_1425.182,CBLC,495,825
CBLC_1425.104,CBLC,715,754
CBLC_1425.105,CBLC,715,1082
CBLC_1425.172,CBLC,375,490
CBLC_1425.170,CBLC,494,708
CBLC_1425.109,CBLC,463,695
CBLC_1425.110,CBLC,608,906
CBLC_1425.115,CBLC,519,637
CGRRF1_999.34,CGRRF1,988,1355
CGRRF1_999.44,CGRRF1,688,1015
CGRRF1_999.35,CGRRF1,472,707
CGRRF1_999.36,CGRRF1,777,987
CGRRF1_999.37,CGRRF1,601,699
CGRRF1_999.38,CGRRF1,1010,1308
CHFR_1995.6,CHFR,181,194
CHFR_1995.303,CHFR,750,963
CHFR_1995.296,CHFR,690,808
CHFR_1995.238,CHFR,501,813
CHFR_1995.235,CHFR,317,274
CHFR_1995.84,CHFR,671,703
CHFR_1995.85,CHFR,62,121
CHFR_1995.233,CHFR,228,211
CHFR_1995.231,CHFR,8,3
CNBP_540.17,CNBP,274,826
CNBP_540.22,CNBP,527,956
CNBP_540.45,CNBP,296,288
CNBP_540.34,CNBP,833,938
CNOT4_2142.282,CNOT4,629,706
CNOT4_2142.281,CNOT4,678,1019
CNOT4_2142.280,CNOT4,489,551
CNOT4_2142.277,CNOT4,785,1224
CNOT4_2142.275,CNOT4,1004,1376
CNOT4_2142.274,CNOT4,830,1440
CNOT4_2142.6,CNOT4,758,929
CNOT4_2142.259,CNOT4,595,881
CNOT4_2142.257,CNOT4,548,669
CNOT4_2142.21,CNOT4,830,1177
COMMD3_588.13,COMMD3,581,1022
COMMD3_588.14,COMMD3,453,577
COMMD3_588.19,COMMD3,670,617
COMMD3_588.36,COMMD3,1183,1421
COMMD3_588.34,COMMD3,494,857
COMMD3_588.28,COMMD3,968,1087
CUL7_5349.866,CUL7,362,344
CUL7_5349.726,CUL7,100,256
CUL7_5349.285,CUL7,654,961
CUL7_5349.638,CUL7,819,1680
CUL7_5349.368,CUL7,89,104
CUL7_5349.381,CUL7,189,224
CUL7_5349.601,CUL7,302,455
CUL7_5349.420,CUL7,843,995
CUL7_5349.579,CUL7,768,1110
CUL7_5349.439,CUL7,281,424
CUL7_5349.545,CUL7,1172,1074
CUL7_5349.534,CUL7,1080,1549
CUL9_7554.1217,CUL9,830,1057
CUL9_7554.310,CUL9,856,1300
CUL9_7554.913,CUL9,590,625
CUL9_7554.900,CUL9,836,1018
CUL9_7554.413,CUL9,113,228
CUL9_7554.421,CUL9,362,299
CUL9_7554.850,CUL9,946,763
CUL9_7554.837,CUL9,497,417
CUL9_7554.813,CUL9,1349,1238
CUL9_7554.805,CUL9,734,896
CUL9_7554.727,CUL9,364,326
CUL9_7554.539,CUL9,2088,2317
CUL9_7554.540,CUL9,91,129
CUL9_7554.547,CUL9,263,393
CUL9_7554.556,CUL9,653,542
CUL9_7554.703,CUL9,501,681
CUL9_7554.699,CUL9,1054,1457
CUL9_7554.562,CUL9,359,472
CUL9_7554.564,CUL9,1028,1587
CYHR1_1089.173,CYHR1,706,889
CYHR1_1089.2,CYHR1,242,539
CYHR1_1089.15,CYHR1,856,876
CYHR1_1089.19,CYHR1,453,296
CYHR1_1089.23,CYHR1,1015,1197
CYHR1_1,CYHR1,1015,1197
CYHR1_2,CYHR1,546,667
CYHR1_3,CYHR1,1450,2154
CYHR1_4,CYHR1,313,326
CYHR1_5,CYHR1,1174,1962
CYHR1_6,CYHR1,429,715
DCST1_2121.27,DCST1,1,1
DCST1_2121.338,DCST1,245,413
DCST1_2121.116,DCST1,402,559
DCST1_2121.252,DCST1,332,526
DCST1_2121.243,DCST1,607,915
DCST1_2121.225,DCST1,1131,1149
DCST1_2121.154,DCST1,684,856
DCST1_2121.198,DCST1,204,237
DCST1_2121.195,DCST1,384,375
DCST1_2121.172,DCST1,530,770
DCST1_2121.174,DCST1,241,374
DCST1_2121.177,DCST1,178,162
DCST1_2121.190,DCST1,44,43
DTX1_1863.15,DTX1,233,345
DTX1_1863.22,DTX1,333,330
DTX1_1863.40,DTX1,348,395
DTX1_1863.375,DTX1,159,190
DTX1_1863.108,DTX1,691,886
DTX1_1863.110,DTX1,533,667
DTX1_1863.112,DTX1,296,264
DTX1_1863.113,DTX1,698,1005
DTX1_1863.117,DTX1,188,323
DTX1_1863.223,DTX1,655,879
DTX1_1863.217,DTX1,434,736
DTX1_1863.210,DTX1,307,289
DTX1_1863.140,DTX1,754,1213
DTX1_1863.152,DTX1,595,717
DTX2_1869.9,DTX2,129,69
DTX2_1869.95,DTX2,493,568
DTX2_1869.96,DTX2,197,266
DTX2_1869.202,DTX2,477,1074
DTX2_1869.101,DTX2,689,703
DTX2_1869.128,DTX2,462,844
DTX2_1869.136,DTX2,1190,1543
DTX3_1053.173,DTX3,428,618
DTX3_1053.172,DTX3,334,356
DTX3_1053.168,DTX3,752,798
DTX3_1053.57,DTX3,318,339
DTX3_1053.58,DTX3,316,735
DTX3_1053.59,DTX3,402,501
DTX3_1053.61,DTX3,348,318
DTX3_1053.164,DTX3,233,180
DTX3_1053.156,DTX3,754,1184
DTX3_1053.78,DTX3,118,90
DTX3_1053.129,DTX3,169,286
DTX3_1053.112,DTX3,535,657
DTX3L_2223.79,DTX3L,508,1036
DTX3L_2223.213,DTX3L,1,1
DTX3L_2223.8,DTX3L,363,333
DTX3L_2223.198,DTX3L,1142,1301
DTX3L_2223.136,DTX3L,1066,1436
DTX3L_2223.133,DTX3L,1325,1761
DTX3L_2223.130,DTX3L,620,866
