sgRNA,Gene,Snu-1_clone_111_D=0,Snu-1_clone_111_D=10
TRPM6_PKc_E38_88.1,TRPM6,1300,1077
TRPM7_PKc_E34_228.12,TRPM7,811,305
TRPM7_PKc_E34_228.6,TRPM7,1141,604
TRPM7_PKc_E35_83,TRPM7,1163,483
TRPM7_PKc_E36_206.12,TRPM7,912,586
TRPM7_PKc_E37_52.1,TRPM7,1638,1041
TRPM7_PKc_E38_88.3,TRPM7,441,110
TRRAP_PKc_E68_218.2,TRRAP,1911,531
TRRAP_PKc_E68_218.23,TRRAP,1,1
TRRAP_PKc_E69_185.6,TRRAP,383,219
TRRAP_PKc_E70_204.18,TRRAP,824,28
TRRAP_PKc_E71_195,TRRAP,658,375
TRRAP_PKc_E72_54.3,TRRAP,911,140
TSSK1B_PKc_E1_789.21,TSSK1B,781,531
TSSK1B_PKc_E1_789.35,TSSK1B,1151,617
TSSK1B_PKc_E1_789.43,TSSK1B,2008,1180
TSSK1B_PKc_E1_789.59,TSSK1B,821,442
TSSK1B_PKc_E1_789.71,TSSK1B,1105,1061
TSSK1B_PKc_E1_789.93,TSSK1B,140,42
TSSK2_PKc_E1_789.12,TSSK2,2121,961
TSSK2_PKc_E1_789.39,TSSK2,525,195
TSSK2_PKc_E1_789.46,TSSK2,380,328
TSSK2_PKc_E1_789.51,TSSK2,1078,482
TSSK2_PKc_E1_789.87,TSSK2,708,469
TSSK2_PKc_E1_789.95,TSSK2,950,654
TSSK3_PKc_E1_121,TSSK3,1427,516
TSSK3_PKc_E1_121.13,TSSK3,98,13
TSSK3_PKc_E1_121.8,TSSK3,273,93
TSSK3_PKc_E2_650.2,TSSK3,1144,512
TSSK3_PKc_E2_650.5,TSSK3,1171,1062
TSSK3_PKc_E2_650.61,TSSK3,412,93
TSSK4_PKc_E1_156.11,TSSK4,1690,846
TSSK4_PKc_E1_156.3,TSSK4,904,354
TSSK4_PKc_E2_215.1,TSSK4,1,1
TSSK4_PKc_E2_215.28,TSSK4,816,361
TSSK4_PKc_E3_394.12,TSSK4,1128,620
TSSK4_PKc_E4_75.6,TSSK4,1291,564
TSSK6_PKc_E1_771.109,TSSK6,1063,704
TSSK6_PKc_E1_771.44,TSSK6,1145,972
TSSK6_PKc_E1_771.45,TSSK6,696,309
TSSK6_PKc_E1_771.48,TSSK6,550,463
TSSK6_PKc_E1_771.7,TSSK6,560,211
TSSK6_PKc_E1_771.89,TSSK6,900,267
TTBK1_PKc_E3_148.2,TTBK1,470,243
TTBK1_PKc_E4_74,TTBK1,1579,974
TTBK1_PKc_E5_141.14,TTBK1,490,150
TTBK1_PKc_E6_105.8,TTBK1,1157,862
TTBK1_PKc_E7_66.4,TTBK1,760,395
TTBK1_PKc_E8_93.14,TTBK1,543,355
TTBK2_PKc_E3_148.2,TTBK2,998,687
TTBK2_PKc_E4_74.4,TTBK2,1403,880
TTBK2_PKc_E5_141.2,TTBK2,452,383
TTBK2_PKc_E6_105.4,TTBK2,1129,890
TTBK2_PKc_E7_66.3,TTBK2,1246,999
TTBK2_PKc_E8_93.9,TTBK2,1134,554
TTK_PKc_E14_48.3,TTK,902,485
TTK_PKc_E15_158.2,TTK,398,186
TTK_PKc_E16_152,TTK,1062,206
TTK_PKc_E17_125.3,TTK,226,183
TTK_PKc_E18_81.4,TTK,420,331
TTK_PKc_E19_177.8,TTK,830,359
TTN_PKc_E358_736.16,TTN,788,608
TTN_PKc_E358_736.2,TTN,822,759
TTN_PKc_E358_736.24,TTN,806,588
TTN_PKc_E358_736.25,TTN,1340,987
TTN_PKc_E358_736.3,TTN,808,527
TTN_PKc_E358_736.55,TTN,919,488
TXK_PKc_E10_161.16,TXK,1211,582
TXK_PKc_E11_217.18,TXK,730,427
TXK_PKc_E12_65,TXK,1522,586
TXK_PKc_E13_119.8,TXK,1508,1403
TXK_PKc_E14_158.4,TXK,1146,761
TXK_PKc_E15_48.6,TXK,605,556
TYK2_PKc_E13_186.14,TYK2,613,369
TYK2_PKc_E13_186.34,TYK2,2970,1643
TYK2_PKc_E15_128.2,TYK2,806,459
TYK2_PKc_E16_136.3,TYK2,898,498
TYK2_PKc_E17_155.3,TYK2,557,316
TYK2_PKc_E18_135.4,TYK2,611,305
TYK2_PKc2_E19_42.1,TYK2,602,426
TYK2_PKc2_E20_193.1,TYK2,72,10
TYK2_PKc2_E21_119.1,TYK2,934,587
TYK2_PKc2_E22_173.14,TYK2,325,125
TYK2_PKc2_E23_118.7,TYK2,564,175
TYK2_PKc2_E24_111.8,TYK2,1050,858
TYRO3_PKc_E12_58.3,TYRO3,443,425
TYRO3_PKc_E13_81,TYRO3,1135,963
TYRO3_PKc_E14_93.6,TYRO3,901,508
TYRO3_PKc_E15_122.1,TYRO3,151,149
TYRO3_PKc_E16_110.11,TYRO3,325,176
TYRO3_PKc_E17_160.6,TYRO3,529,420
UHMK1_PKc_E1_205.24,UHMK1,1197,505
UHMK1_PKc_E1_205.38,UHMK1,1201,630
UHMK1_PKc_E2_293.15,UHMK1,380,105
UHMK1_PKc_E3_192.2,UHMK1,1127,614
UHMK1_PKc_E4_95.4,UHMK1,1289,623
UHMK1_PKc_E5_76.1,UHMK1,518,303
ULK1_PKc_E1_75.8,ULK1,867,339
ULK1_PKc_E2_93.5,ULK1,338,44
ULK1_PKc_E3_42,ULK1,589,172
ULK1_PKc_E4_33,ULK1,2004,955
ULK1_PKc_E6_174.25,ULK1,1376,1156
ULK1_PKc_E7_74.4,ULK1,842,361
ULK2_PKc_E1_87.11,ULK2,409,247
ULK2_PKc_E2_93.1,ULK2,1142,864
ULK2_PKc_E4_33.1,ULK2,549,456
ULK2_PKc_E6_174.7,ULK2,978,746
ULK2_PKc_E7_74.2,ULK2,2540,1502
ULK2_PKc_E8_102.3,ULK2,850,592
ULK3_PKc_E1_63.4,ULK3,1,1
ULK3_PKc_E2_141.11,ULK3,928,511
ULK3_PKc_E3_121.5,ULK3,1322,921
ULK3_PKc_E5_144.15,ULK3,175,182
ULK3_PKc_E6_83.5,ULK3,806,517
ULK3_PKc_E7_114.7,ULK3,508,391
ULK4_PKc_E2_132.5,ULK4,387,343
ULK4_PKc_E3_100.4,ULK4,722,417
ULK4_PKc_E4_140.4,ULK4,705,406
ULK4_PKc_E5_163.14,ULK4,154,115
ULK4_PKc_E6_102.1,ULK4,1070,611
ULK4_PKc_E7_84.1,ULK4,590,617
VRK1_PKc_E2_85.4,VRK1,315,108
VRK1_PKc_E3_56,VRK1,958,487
VRK1_PKc_E4_70,VRK1,827,717
VRK1_PKc_E5_88,VRK1,963,454
VRK1_PKc_E6_109,VRK1,1965,946
VRK1_PKc_E7_93,VRK1,978,139
VRK2_PKc_E10_59.1,VRK2,1710,951
VRK2_PKc_E2_91.4,VRK2,1255,613
VRK2_PKc_E4_70.1,VRK2,542,524
VRK2_PKc_E6_106.3,VRK2,2751,1633
VRK2_PKc_E7_93.1,VRK2,1650,1093
VRK2_PKc_E9_121.15,VRK2,562,238
VRK3_PKc_E10_93.5,VRK3,1114,631
VRK3_PKc_E5_85.7,VRK3,884,773
VRK3_PKc_E6_65.2,VRK3,1643,1069
VRK3_PKc_E7_67.3,VRK3,1949,998
VRK3_PKc_E8_85.5,VRK3,1676,761
VRK3_PKc_E9_106.14,VRK3,1023,546
WEE1_PKc_E4_143.9,WEE1,554,257
WEE1_PKc_E5_122.1,WEE1,892,451
WEE1_PKc_E6_147.2,WEE1,552,441
WEE1_PKc_E7_96.4,WEE1,967,172
WEE1_PKc_E8_86.4,WEE1,330,394
WEE1_PKc_E9_171.1,WEE1,364,143
WEE2_PKc_E4_128.4,WEE2,1083,665
WEE2_PKc_E5_122.8,WEE2,1015,612
WEE2_PKc_E6_147.4,WEE2,2198,1712
WEE2_PKc_E7_108.2,WEE2,1143,681
WEE2_PKc_E8_86.7,WEE2,784,363
WEE2_PKc_E9_171.7,WEE2,1102,570
WNK1_PKc_E1_177.4,WNK1,1136,136
WNK1_PKc_E2_173.6,WNK1,222,108
WNK1_PKc_E3_221.3,WNK1,733,381
WNK1_PKc_E4_158.11,WNK1,648,149
WNK1_PKc_E5_89.4,WNK1,1152,661
WNK1_PKc_E6_49.2,WNK1,1834,1160
WNK2_PKc_E1_105,WNK2,1589,1218
WNK2_PKc_E2_173.6,WNK2,1301,534
WNK2_PKc_E3_221.1,WNK2,1116,650
WNK2_PKc_E4_158,WNK2,1351,773
WNK2_PKc_E5_89.7,WNK2,481,414
WNK2_PKc_E6_52,WNK2,1559,1478
WNK3_PKc_E2_132,WNK3,2499,1052
WNK3_PKc_E3_173.12,WNK3,898,827
WNK3_PKc_E4_221.16,WNK3,623,426
WNK3_PKc_E5_158.6,WNK3,725,325
WNK3_PKc_E6_89.3,WNK3,891,634
WNK3_PKc_E7_52.1,WNK3,312,344
WNK4_PKc_E1_105.3,WNK4,44,134
WNK4_PKc_E2_173.7,WNK4,598,258
WNK4_PKc_E3_221.12,WNK4,910,494
WNK4_PKc_E4_158.14,WNK4,741,357
WNK4_PKc_E5_89.1,WNK4,891,477
WNK4_PKc_E6_37,WNK4,297,89
YES1_PKc_E10_154.1,YES1,828,564
YES1_PKc_E11_132.7,YES1,967,678
YES1_PKc_E12_203.2,YES1,823,472
YES1_PKc_E7_91,YES1,467,549
YES1_PKc_E8_180.6,YES1,490,370
YES1_PKc_E9_77.4,YES1,461,295
ZAK_PKc_E2_96,ZAK,195,231
ZAK_PKc_E3_88.1,ZAK,625,224
ZAK_PKc_E4_102.3,ZAK,1505,984
ZAK_PKc_E5_66.2,ZAK,1104,497
ZAK_PKc_E7_138.15,ZAK,1172,633
ZAK_PKc_E8_87.3,ZAK,601,200
ZAP70_PKc_E10_207.28,ZAP70,958,479
ZAP70_PKc_E11_193.18,ZAP70,551,459
ZAP70_PKc_E12_141.17,ZAP70,1088,884
ZAP70_PKc_E13_113.12,ZAP70,1427,601
ZAP70_PKc_E14_67.3,ZAP70,542,354
ZAP70_PKc_E9_86.5,ZAP70,1355,652
ADNP_E6_126.1,ADNP,1547,1098
ADNP_E6_126.3,ADNP,3057,1492
ADNP_E6_126.5,ADNP,3312,1536
ADNP_E6_138.0,ADNP,1999,778
ADNP_E6_138.2,ADNP,1465,919
ADNP_E6_63.2,ADNP,2244,973
AHR_E2_126.0,AHR,2315,1572
AHR_E2_126.1,AHR,1878,1262
AHR_E2_126.3,AHR,3345,2147
AHR_E2_126.7,AHR,1115,597
AHR_E2_126.8,AHR,2004,1480
AHR_E2_126.9,AHR,636,307
AHRR_E3_126.0,AHRR,518,197
AHRR_E3_126.1,AHRR,1621,772
AHRR_E3_126.15,AHRR,618,460
AHRR_E3_126.16,AHRR,1313,876
AHRR_E3_126.17,AHRR,772,298
AHRR_E3_126.4,AHRR,551,289
AIRE_E5_114.20,AIRE,508,310
AIRE_E6_81.10,AIRE,1226,591
AIRE_E6_81.11,AIRE,2603,1284
AIRE_E6_81.5,AIRE,674,406
AIRE_E6_81.6,AIRE,1109,516
AIRE_E6_81.9,AIRE,989,488
ALX1_E2_135.0,ALX1,1466,1223
ALX1_E2_135.10,ALX1,1500,918
ALX1_E2_135.12,ALX1,836,462
ALX1_E2_135.8,ALX1,1690,909
ALX1_E2_135.9,ALX1,2042,1644
ALX1_E3_42.0,ALX1,2346,1581
ALX3_E2_135.10,ALX3,811,481
ALX3_E2_135.14,ALX3,1083,719
ALX3_E2_135.16,ALX3,1780,1095
ALX3_E2_135.20,ALX3,1788,898
ALX3_E2_135.4,ALX3,1737,769
ALX3_E3_42.3,ALX3,589,204
ALX4_E2_135.10,ALX4,1911,1381
ALX4_E2_135.11,ALX4,1527,791
ALX4_E2_135.12,ALX4,708,549
ALX4_E2_135.4,ALX4,1411,885
ALX4_E2_135.5,ALX4,1189,605
ALX4_E2_135.6,ALX4,719,415
AR_E3_117.0,AR,1829,1306
AR_E3_117.1,AR,1697,1293
AR_E3_117.2,AR,440,488
AR_E3_117.4,AR,1692,1231
AR_E3_117.6,AR,1978,1474
AR_E3_117.9,AR,1726,1321
ARGFX_E4_132.0,ARGFX,2485,1575
ARGFX_E4_132.2,ARGFX,1939,1064
ARGFX_E4_132.6,ARGFX,1582,786
ARGFX_E4_132.7,ARGFX,1566,1106
ARGFX_E4_132.8,ARGFX,2300,1022
ARGFX_E4_132.9,ARGFX,1384,609
ARID1A_E11_210.0,ARID1A,1657,749
ARID1A_E11_210.20,ARID1A,1486,908
ARID1A_E11_210.21,ARID1A,2144,1129
ARID1A_E11_210.27,ARID1A,1246,729
ARID1A_E11_210.7,ARID1A,1657,936
ARID1A_E11_210.8,ARID1A,1441,972
ARID1B_E12_210.19,ARID1B,522,100
ARID1B_E12_210.20,ARID1B,976,286
ARID1B_E12_210.4,ARID1B,674,422
ARID1B_E12_210.5,ARID1B,1951,1499
ARID1B_E13_133.2,ARID1B,1541,768
ARID1B_E13_133.7,ARID1B,1227,483
ARID2_E1_53.0,ARID2,851,315
ARID2_E1_53.2,ARID2,751,346
ARID2_E13_135.0,ARID2,1152,420
ARID2_E13_135.1,ARID2,1031,1052
ARID2_E13_135.4,ARID2,2046,1668
ARID2_E2_94.9,ARID2,3699,1675
ARID2_E3_98.2,ARID2,1143,512
ARID3A_E5_184.11,ARID3A,2072,1158
ARID3A_E5_184.16,ARID3A,1089,479
ARID3A_E5_184.2,ARID3A,1420,776
ARID3A_E5_184.28,ARID3A,2839,1358
ARID3A_E5_184.5,ARID3A,2153,1724
ARID3A_E5_184.7,ARID3A,1176,651
ARID3B_E4_73.0,ARID3B,1702,947
ARID3B_E4_73.3,ARID3B,2611,1593
ARID3B_E4_73.4,ARID3B,2103,1325
ARID3B_E5_184.12,ARID3B,1202,451
ARID3B_E5_184.13,ARID3B,1159,560
ARID3B_E5_184.16,ARID3B,1635,688
ARID3C_E3_184.11,ARID3C,957,643
ARID3C_E3_184.2,ARID3C,1018,409
ARID3C_E3_184.25,ARID3C,1291,595
ARID3C_E3_184.29,ARID3C,1997,1778
ARID3C_E3_184.3,ARID3C,1055,533
ARID3C_E3_184.4,ARID3C,988,599
ARID4A_E12_46.0,ARID4A,2834,1994
ARID4A_E13_95.0,ARID4A,1415,1116
ARID4A_E13_95.1,ARID4A,1564,1227
ARID4A_E13_95.5,ARID4A,1213,968
ARID4A_E13_95.6,ARID4A,1046,779
ARID4A_E14_98.1,ARID4A,2877,2353
ARID5A_E3_79.2,ARID5A,1225,571
ARID5A_E3_79.5,ARID5A,2270,1131
ARID5A_E5_98.0,ARID5A,1152,1058
ARID5A_E5_98.1,ARID5A,1031,448
ARID5A_E5_98.2,ARID5A,505,205
ARID5A_E5_98.7,ARID5A,929,421
ARID5A_E6_34.3,ARID5A,1286,660
ARID5A_E6_34.4,ARID5A,1611,895
ARID5B_E6_94.3,ARID5B,1845,1436
ARID5B_E8_98.2,ARID5B,653,527
ARID5B_E8_98.3,ARID5B,1601,1021
ARID5B_E8_98.4,ARID5B,1875,1127
ARID5B_E8_98.5,ARID5B,306,262
ARID5B_E8_98.9,ARID5B,2111,820
ARNT_E6_157.11,ARNT,3096,1949
ARNT_E6_157.2,ARNT,605,482
ARNT_E6_157.5,ARNT,1876,1230
ARNT_E6_157.7,ARNT,4855,3201
ARNT_E6_157.8,ARNT,1155,881
ARNT_E6_157.9,ARNT,217,173
ARNT2_E4_157.1,ARNT2,1750,986
ARNT2_E4_157.10,ARNT2,2077,1054
ARNT2_E4_157.14,ARNT2,1390,710
ARNT2_E4_157.3,ARNT2,1719,1023
ARNT2_E4_157.8,ARNT2,1003,571
ARNT2_E4_157.9,ARNT2,2550,2217
ARNTL_E8_157.1,ARNTL,279,56
ARNTL_E8_157.2,ARNTL,918,401
ARNTL_E8_157.5,ARNTL,2369,1703
ARNTL_E8_157.6,ARNTL,2331,1679
ARNTL_E8_157.7,ARNTL,1424,882
ARNTL_E8_157.9,ARNTL,1357,580
ARNTL2__158.3,ARNTL2,1515,866
ARNTL2__158.5,ARNTL2,2742,2406
ARNTL2__158.6,ARNTL2,3326,1541
ARNTL2__158.7,ARNTL2,2819,1480
ARNTL2__158.8,ARNTL2,847,292
ARNTL2__158.9,ARNTL2,774,273
ARX_E2_89.0,ARX,2697,1918
ARX_E2_89.5,ARX,1305,788
ARX_E2_89.6,ARX,772,515
ARX_E2_89.7,ARX,1325,972
ARX_E4_42.1,ARX,843,592
ARX_E4_42.3,ARX,1076,1357
ARX_E4_42.4,ARX,125,112
ASCL1_E1_126.11,ASCL1,1014,694
ASCL1_E1_126.12,ASCL1,1540,1135
ASCL1_E1_126.13,ASCL1,817,290
ASCL1_E1_126.14,ASCL1,1205,991
ASCL1_E1_126.15,ASCL1,1255,715
ASCL1_E1_126.3,ASCL1,1201,633
ASCL2_E2_126.1,ASCL2,322,298
ASCL2_E2_126.10,ASCL2,926,510
ASCL2_E2_126.11,ASCL2,1208,1097
ASCL2_E2_126.2,ASCL2,506,283
ASCL2_E2_126.6,ASCL2,498,421
ASCL2_E2_126.8,ASCL2,1297,846
ASCL3_E2_162.13,ASCL3,776,409
ASCL3_E2_162.3,ASCL3,2186,1593
ASCL3_E2_162.5,ASCL3,2147,1315
ASCL3_E2_162.7,ASCL3,738,484
ASCL3_E2_162.8,ASCL3,519,334
ASCL3_E2_162.9,ASCL3,1397,755
ASCL4_E1_165.0,ASCL4,261,170
ASCL4_E1_165.1,ASCL4,327,150
ASCL4_E1_165.11,ASCL4,1079,700
ASCL4_E1_165.12,ASCL4,1766,1219
ASCL4_E1_165.3,ASCL4,605,486
ASCL4_E1_165.4,ASCL4,906,642
ATF1_E7_155.0,ATF1,1181,926
ATF1_E7_155.1,ATF1,821,571
ATF1_E7_155.2,ATF1,1679,1314
ATF1_E7_155.3,ATF1,1678,1186
ATF1_E7_155.4,ATF1,1322,1183
ATF1_E7_155.5,ATF1,336,138
ATF2_E12_133.0,ATF2,3443,1942
ATF2_E12_133.1,ATF2,448,235
ATF2_E12_133.2,ATF2,1424,1007
ATF2_E12_133.3,ATF2,1911,1319
ATF2_E12_133.4,ATF2,3028,2204
ATF2_E5_45.0,ATF2,1272,607
ATF2_E5_45.1,ATF2,1464,843
ATF3_E3_63.0,ATF3,2127,1378
ATF3_E3_63.2,ATF3,2814,1614
ATF3_E4_99.0,ATF3,3061,2808
ATF3_E4_99.1,ATF3,2664,1393
ATF4_E2_156.1,ATF4,2594,588
ATF4_E2_156.12,ATF4,1389,89
ATF4_E2_156.16,ATF4,2524,206
ATF4_E2_156.2,ATF4,3323,368
ATF4_E2_156.6,ATF4,201,79
ATF4_E2_156.7,ATF4,3368,867
ATF5_E4_189.18,ATF5,366,222
ATF5_E4_189.22,ATF5,1414,629
ATF5_E4_189.23,ATF5,2717,1069
ATF5_E4_189.25,ATF5,413,339
ATF5_E4_189.31,ATF5,366,73
ATF5_E4_189.4,ATF5,1639,600
ATF6_E8_162.2,ATF6,1627,1175
ATF6_E8_162.3,ATF6,1474,986
ATF6_E8_162.6,ATF6,1111,867
ATF6_E8_162.7,ATF6,2235,2113
ATF6_E8_162.8,ATF6,2187,1293
ATF6_E8_162.9,ATF6,2112,1273
ATF6B_E10_162.0,ATF6B,2049,654
ATF6B_E10_162.1,ATF6B,1178,504
ATF6B_E10_162.11,ATF6B,1279,1035
ATF6B_E10_162.14,ATF6B,569,279
ATF6B_E10_162.15,ATF6B,686,294
ATF6B_E10_162.8,ATF6B,807,373
ATF7_E10_126.0,ATF7,1749,1068
ATF7_E10_126.1,ATF7,949,335
ATF7_E10_126.11,ATF7,1317,779
ATF7_E10_126.12,ATF7,1494,822
ATF7_E10_126.13,ATF7,326,183
ATF7_E10_126.2,ATF7,1289,287
ATOH1_E1_177.0,ATOH1,2034,1635
ATOH1_E1_177.1,ATOH1,1574,1061
ATOH1_E1_177.13,ATOH1,1827,1789
ATOH1_E1_177.14,ATOH1,1395,980
ATOH1_E1_177.15,ATOH1,770,765
ATOH1_E1_177.16,ATOH1,645,516
ATOH7_E1_144.0,ATOH7,3524,2618
ATOH7_E1_144.1,ATOH7,1581,1100
ATOH7_E1_144.15,ATOH7,1292,913
ATOH7_E1_144.2,ATOH7,1419,846
ATOH7_E1_144.20,ATOH7,1338,936
ATOH7_E1_144.21,ATOH7,1718,974
ATOH8_E1_78.1,ATOH8,1225,495
ATOH8_E1_78.10,ATOH8,842,673
ATOH8_E1_78.3,ATOH8,1473,808
ATOH8_E2_87.4,ATOH8,1717,892
ATOH8_E2_87.5,ATOH8,1060,636
ATOH8_E2_87.6,ATOH8,1848,870
BACH1_E5_57.0,BACH1,769,315
BACH1_E5_57.1,BACH1,1361,956
BACH1_E5_57.2,BACH1,688,563
BACH2_E8_126.0,BACH2,1727,1562
BACH2_E8_126.1,BACH2,1007,645
BACH2_E8_126.2,BACH2,1949,1506
BACH2_E8_126.5,BACH2,1116,676
BACH2_E8_126.6,BACH2,1516,984
BACH2_E8_126.8,BACH2,2820,1805
BARHL1_E2_155.1,BARHL1,1791,1834
BARHL1_E2_155.12,BARHL1,770,427
BARHL1_E2_155.15,BARHL1,2432,1161
BARHL1_E2_155.5,BARHL1,1890,1154
BARHL1_E2_155.8,BARHL1,909,533
BARHL1_E2_155.9,BARHL1,1356,942
BARHL2_E2_155.0,BARHL2,2094,852
BARHL2_E2_155.1,BARHL2,1744,1782
BARHL2_E2_155.10,BARHL2,998,633
BARHL2_E2_155.11,BARHL2,2185,1961
BARHL2_E2_155.3,BARHL2,1931,1338
BARHL2_E2_155.4,BARHL2,1145,362
BARX1_E2_89.3,BARX1,1242,548
BARX1_E2_89.4,BARX1,229,24
BARX1_E3_82.0,BARX1,3215,2114
BARX1_E3_82.4,BARX1,3002,1457
BARX1_E3_82.5,BARX1,536,243
BARX1_E3_82.7,BARX1,2799,1506
BARX1_E3_82.8,BARX1,3080,2443
BARX2_E2_89.1,BARX2,3205,1922
BARX2_E2_89.7,BARX2,1193,708
BARX2_E3_85.0,BARX2,1090,632
BARX2_E3_85.1,BARX2,2946,1385
BARX2_E3_85.2,BARX2,1299,756
BARX2_E3_85.4,BARX2,818,559
BATF_E2_93.2,BATF,736,435
BATF_E2_93.5,BATF,1317,805
BATF_E2_93.6,BATF,499,546
BATF_E2_93.7,BATF,2356,1706
BATF_E3_81.1,BATF,1043,975
BATF_E3_81.3,BATF,934,564
BATF2_E2_84.5,BATF2,2168,1424
BATF2_E2_84.6,BATF2,863,587
BATF2_E3_72.0,BATF2,2138,1168
BATF2_E3_72.1,BATF2,1710,959
BATF2_E3_72.5,BATF2,1096,722
BATF2_E3_72.6,BATF2,908,503
BATF3_E2_90.0,BATF3,1843,1127
BATF3_E2_90.1,BATF3,1728,1305
BATF3_E2_90.2,BATF3,1271,1099
BATF3_E2_90.3,BATF3,2102,1148
BATF3_E2_90.4,BATF3,1005,556
BATF3_E2_90.5,BATF3,1340,765
BBX_E5_171.0,BBX,674,476
BBX_E5_171.1,BBX,2452,1131
BBX_E5_171.12,BBX,1107,684
BBX_E5_171.14,BBX,1583,1211
BBX_E5_171.15,BBX,636,317
BBX_E5_171.2,BBX,2549,1135
BCL11A_E4_1326.145,BCL11A,1302,574
BCL11A_E4_1326.184,BCL11A,972,561
BCL11A_E4_1326.223,BCL11A,880,588
BCL11A_E4_1326.224,BCL11A,2530,1407
BCL11A_E4_1326.67,BCL11A,1192,719
BCL11A_E4_1326.7,BCL11A,2515,1455
BCL11B_E4_1173.117,BCL11B,1366,838
BCL11B_E4_1173.173,BCL11B,773,809
BCL11B_E4_1173.180,BCL11B,544,325
BCL11B_E4_1173.20,BCL11B,587,420
BCL11B_E4_1173.21,BCL11B,594,446
BCL11B_E4_1173.217,BCL11B,1001,922
BCL6_E7_31.0,BCL6,1063,558
BCL6_E7_31.1,BCL6,917,760
BCL6_E8_131.15,BCL6,1046,593
BCL6_E8_131.18,BCL6,1581,919
BCL6_E8_131.6,BCL6,1,1
BCL6_E9_138.10,BCL6,2109,1365
BCL6_E9_138.2,BCL6,722,547
BCL6B_E6_31.0,BCL6B,2700,2117
BCL6B_E7_131.1,BCL6B,2401,939
BCL6B_E7_131.11,BCL6B,1576,959
BCL6B_E7_131.12,BCL6B,1212,472
BCL6B_E7_131.2,BCL6B,2032,861
BCL6B_E8_138.15,BCL6B,463,646
BCL6B_E8_138.6,BCL6B,1634,1360
BHLHA15_E1_165.10,BHLHA15,868,593
BHLHA15_E1_165.11,BHLHA15,2541,1504
BHLHA15_E1_165.5,BHLHA15,729,446
BHLHA15_E1_165.6,BHLHA15,775,534
BHLHA15_E1_165.8,BHLHA15,667,394
BHLHA15_E1_165.9,BHLHA15,835,592
BHLHA9_E1_180.0,BHLHA9,455,268
BHLHA9_E1_180.1,BHLHA9,321,172
BHLHA9_E1_180.2,BHLHA9,1614,659
BHLHA9_E1_180.21,BHLHA9,1109,992
BHLHA9_E1_180.23,BHLHA9,353,219
BHLHA9_E1_180.3,BHLHA9,1136,927
BHLHE22_E1_174.0,BHLHE22,759,468
BHLHE22_E1_174.12,BHLHE22,1162,645
BHLHE22_E1_174.13,BHLHE22,1255,1028
BHLHE22_E1_174.18,BHLHE22,472,342
BHLHE22_E1_174.19,BHLHE22,1281,1025
BHLHE22_E1_174.2,BHLHE22,771,761
BHLHE23_E1_171.0,BHLHE23,809,447
BHLHE23_E1_171.14,BHLHE23,1735,1092
BHLHE23_E1_171.15,BHLHE23,816,833
BHLHE23_E1_171.2,BHLHE23,1443,917
BHLHE23_E1_171.3,BHLHE23,1580,842
BHLHE23_E1_171.4,BHLHE23,993,529
BHLHE40_E3_108.0,BHLHE40,2567,1343
BHLHE40_E3_108.4,BHLHE40,1686,567
BHLHE40_E3_108.6,BHLHE40,1138,389
BHLHE40_E3_108.7,BHLHE40,1677,1370
BHLHE40_E3_108.8,BHLHE40,566,240
BHLHE40_E3_108.9,BHLHE40,797,330
BHLHE41_E3_99.0,BHLHE41,2494,1358
BHLHE41_E3_99.1,BHLHE41,2526,1663
BHLHE41_E4_78.0,BHLHE41,1498,675
BNC2_E6_147.4,BNC2,1312,1005
BNC2_E6_147.5,BNC2,742,836
BNC2_E6_147.6,BNC2,729,575
BNC2_E6_176.7,BNC2,979,577
BNC2_E6_176.8,BNC2,430,195
BNC2_E7_147.4,BNC2,1687,1021
BNC2_E7_147.5,BNC2,772,650
BSX_E2_129.10,BSX,2183,1707
BSX_E2_129.11,BSX,992,1161
BSX_E2_129.12,BSX,863,978
BSX_E2_129.4,BSX,1713,1230
BSX_E2_129.5,BSX,1044,467
BSX_E2_129.9,BSX,456,381
BSX_E3_45.3,BSX,532,468
CAMTA1_E3_36.0,CAMTA1,1328,585
CAMTA1_E5_136.0,CAMTA1,2618,1352
CAMTA1_E6_72.2,CAMTA1,737,479
CAMTA1_E6_72.5,CAMTA1,1571,1187
CAMTA1_E7_39.0,CAMTA1,858,502
CAMTA1_E7_39.2,CAMTA1,2216,1217
CAMTA1_E7_39.3,CAMTA1,1699,1207
CAMTA2_E3_36.0,CAMTA2,542,332
CAMTA2_E4_68.2,CAMTA2,1312,694
CAMTA2_E5_136.0,CAMTA2,2610,1477
CAMTA2_E5_136.19,CAMTA2,2064,959
CAMTA2_E5_136.9,CAMTA2,1084,1042
CAMTA2_E6_72.1,CAMTA2,1946,1247
CAMTA2_E6_72.2,CAMTA2,965,439
CAMTA2_E6_72.3,CAMTA2,696,479
CARHSP1_E3_95.1,CARHSP1,1772,1266
CARHSP1_E3_95.2,CARHSP1,1866,911
CARHSP1_E3_95.9,CARHSP1,1439,931
CARHSP1_E4_103.12,CARHSP1,2702,2225
CARHSP1_E4_103.13,CARHSP1,1310,743
CARHSP1_E4_103.2,CARHSP1,1148,542
CBFB_E1_78.5,CBFB,1046,626
CBFB_E2_87.3,CBFB,842,674
CBFB_E2_87.6,CBFB,127,8
CBFB_E2_87.8,CBFB,872,544
