sgRNA,Gene,Snu-1_clone_12_D=0,Snu-1_clone_12_D=10
POU3F3_E1_174.20,POU3F3,960,936
POU3F3_E1_174.26,POU3F3,1528,1428
POU3F3_E1_174.3,POU3F3,551,704
POU3F4_E1_174.0,POU3F4,2245,1899
POU3F4_E1_174.13,POU3F4,560,517
POU3F4_E1_174.14,POU3F4,236,212
POU3F4_E1_174.3,POU3F4,1595,1573
POU3F4_E1_174.4,POU3F4,1388,1296
POU3F4_E1_174.5,POU3F4,929,877
POU4F1_E2_177.11,POU4F1,873,861
POU4F1_E2_177.14,POU4F1,493,528
POU4F1_E2_177.15,POU4F1,220,190
POU4F1_E2_177.16,POU4F1,254,453
POU4F1_E2_177.21,POU4F1,993,982
POU4F1_E2_177.22,POU4F1,707,828
POU4F2_E2_177.1,POU4F2,1563,1675
POU4F2_E2_177.16,POU4F2,457,449
POU4F2_E2_177.17,POU4F2,989,761
POU4F2_E2_177.4,POU4F2,432,338
POU4F2_E2_177.7,POU4F2,1186,1078
POU4F2_E2_177.9,POU4F2,867,706
POU4F3_E2_177.0,POU4F3,2068,2277
POU4F3_E2_177.1,POU4F3,205,243
POU4F3_E2_177.13,POU4F3,604,776
POU4F3_E2_177.14,POU4F3,1057,887
POU4F3_E2_177.15,POU4F3,801,807
POU4F3_E2_177.2,POU4F3,1064,1020
POU5F1_E4_126.0,POU5F1,577,620
POU5F1_E5_51.1,POU5F1,864,598
POU5F1_E5_51.2,POU5F1,1333,1117
POU5F1_E5_51.3,POU5F1,786,982
POU5F1B_E1_174.15,POU5F1B,1323,1031
POU5F1B_E1_174.16,POU5F1B,873,765
POU5F1B_E1_174.17,POU5F1B,1218,1128
POU5F1B_E1_174.18,POU5F1B,876,960
POU5F1B_E1_174.22,POU5F1B,3129,1256
POU5F1B_E1_174.5,POU5F1B,186,176
POU6F1_E6_177.10,POU6F1,1732,1932
POU6F1_E6_177.19,POU6F1,1203,1158
POU6F1_E6_177.5,POU6F1,936,814
POU6F1_E6_177.6,POU6F1,1790,1455
POU6F1_E6_177.7,POU6F1,344,265
POU6F1_E6_177.8,POU6F1,497,430
POU6F2_E11_174.1,POU6F2,2719,2603
POU6F2_E11_174.14,POU6F2,821,766
POU6F2_E11_174.15,POU6F2,1043,1022
POU6F2_E11_174.16,POU6F2,1030,900
POU6F2_E11_174.4,POU6F2,1479,1517
POU6F2_E11_174.6,POU6F2,1761,1847
PPARA_E5_69.2,PPARA,2470,2169
PPARA_E5_69.3,PPARA,1071,760
PPARA_E5_69.4,PPARA,1150,1127
PPARA_E6_139.0,PPARA,624,825
PPARA_E6_139.3,PPARA,2124,2458
PPARA_E6_139.4,PPARA,2543,2775
PPARD_E4_69.7,PPARD,2681,2086
PPARD_E5_139.0,PPARD,1711,1555
PPARD_E5_139.10,PPARD,880,987
PPARD_E6_44.0,PPARD,706,1006
PPARD_E6_44.1,PPARD,722,737
PPARD_E6_44.4,PPARD,801,466
PPARG_E3_69.0,PPARG,678,793
PPARG_E3_69.2,PPARG,1215,1413
PPARG_E4_139.0,PPARG,2646,2446
PPARG_E4_139.5,PPARG,2690,2661
PPARG_E4_139.7,PPARG,513,746
PRDM1_E5_51.1,PRDM1,932,978
PRDM1_E6_129.7,PRDM1,1698,1581
PRDM1_E7_180.17,PRDM1,1579,1867
PRDM1_E7_180.20,PRDM1,2054,1987
PRDM1_E7_180.21,PRDM1,606,435
PRDM1_E7_180.8,PRDM1,1957,1482
PRDM12_E5_162.10,PRDM12,957,1001
PRDM12_E5_162.11,PRDM12,740,520
PRDM12_E5_66.1,PRDM12,994,1023
PRDM12_E5_66.2,PRDM12,398,315
PRDM12_E5_66.3,PRDM12,765,623
PRDM13_E4_63.0,PRDM13,1277,1266
PRDM13_E4_63.1,PRDM13,1546,1216
PRDM13_E4_63.2,PRDM13,1891,1874
PRDM13_E4_63.3,PRDM13,3077,2638
PRDM13_E4_69.0,PRDM13,41,13
PRDM13_E4_69.2,PRDM13,1354,1553
PRDM13_E4_69.4,PRDM13,1498,1664
PRDM14_E7_63.1,PRDM14,820,1179
PRDM14_E7_66.0,PRDM14,1024,1232
PRDM14_E7_66.3,PRDM14,1511,1738
PRDM14_E8_96.3,PRDM14,1270,1004
PRDM14_E8_96.9,PRDM14,987,698
PRDM15_E25_120.1,PRDM15,288,415
PRDM15_E25_120.11,PRDM15,710,943
PRDM15_E25_120.12,PRDM15,863,1028
PRDM15_E25_120.6,PRDM15,720,516
PRDM15_E25_120.7,PRDM15,2191,1996
PRDM15_E25_120.8,PRDM15,938,1081
PRDM16_E10_88.1,PRDM16,1035,745
PRDM16_E7_148.5,PRDM16,691,799
PRDM16_E7_148.6,PRDM16,843,828
PRDM16_E8_154.2,PRDM16,633,653
PRDM16_E8_154.22,PRDM16,595,501
PRDM16_E9_1417.110,PRDM16,649,571
PRDM16_E9_1417.151,PRDM16,615,693
PRDM2_E8_69.0,PRDM2,1292,1406
PRDM2_E8_69.1,PRDM2,1732,2024
PRDM2_E8_69.2,PRDM2,2594,2966
PRDM2_E8_69.3,PRDM2,2093,1703
PRDM2_E8_69.4,PRDM2,795,905
PRDM2_E8_69.5,PRDM2,1850,1832
PRDM4_E10_31.0,PRDM4,579,452
PRDM4_E11_169.12,PRDM4,1709,1544
PRDM4_E11_169.13,PRDM4,1405,1171
PRDM4_E11_169.3,PRDM4,2101,1722
PRDM4_E11_169.7,PRDM4,649,653
PRDM4_E11_169.8,PRDM4,957,1198
PRDM5_E12_161.0,PRDM5,426,412
PRDM5_E12_161.10,PRDM5,1780,1504
PRDM5_E13_94.2,PRDM5,1829,1602
PRDM5_E13_94.3,PRDM5,1490,1467
PRDM5_E15_105.2,PRDM5,740,889
PRDM5_E15_105.5,PRDM5,441,536
PRDM6_E7_131.0,PRDM6,1865,1473
PRDM6_E7_131.1,PRDM6,1329,1088
PRDM6_E7_131.10,PRDM6,1323,1607
PRDM6_E7_131.19,PRDM6,2099,2315
PRDM6_E7_131.2,PRDM6,1339,1281
PRDM6_E7_131.5,PRDM6,1666,1127
PRDM8_E10_66.0,PRDM8,1008,1175
PRDM8_E10_66.1,PRDM8,1345,943
PRDM8_E10_66.6,PRDM8,1085,704
PRDM8_E10_66.7,PRDM8,1102,1088
PRDM8_E10_66.8,PRDM8,1340,1613
PRDM8_E10_66.9,PRDM8,3795,3808
PRDM9_E11_915.121,PRDM9,222,151
PRDM9_E11_915.125,PRDM9,1235,1187
PRDM9_E11_915.180,PRDM9,2018,2731
PRDM9_E11_915.181,PRDM9,1026,389
PRDM9_E11_915.92,PRDM9,2226,1900
PRKRIR_E1_80.0,PRKRIR,1644,1809
PRKRIR_E1_80.1,PRKRIR,526,441
PRKRIR_E1_80.2,PRKRIR,990,536
PRKRIR_E1_80.7,PRKRIR,2239,1583
PRKRIR_E1_80.8,PRKRIR,585,217
PRKRIR_E1_80.9,PRKRIR,1054,555
PROP1_E2_135.13,PROP1,840,1055
PROP1_E2_135.18,PROP1,281,378
PROP1_E2_135.5,PROP1,1439,1357
PROP1_E2_135.6,PROP1,2833,3387
PROP1_E2_135.7,PROP1,921,1113
PROP1_E2_135.9,PROP1,1619,1498
PROX1_E3_102.1,PROX1,579,582
PROX1_E3_102.2,PROX1,942,780
PROX1_E4_195.2,PROX1,1222,906
PROX1_E4_195.3,PROX1,1268,1008
PROX1_E4_195.4,PROX1,438,525
PROX1_E4_195.9,PROX1,1092,1149
PROX2_E2_102.8,PROX2,1349,1496
PROX2_E3_195.12,PROX2,2013,2017
PROX2_E3_195.14,PROX2,1653,1976
PROX2_E3_195.3,PROX2,737,845
PROX2_E4_168.0,PROX2,913,636
PROX2_E4_168.14,PROX2,1065,842
PROX2_E4_168.3,PROX2,1735,1504
PRRX1_E2_123.3,PRRX1,998,705
PRRX1_E2_123.5,PRRX1,614,395
PRRX1_E2_123.6,PRRX1,656,512
PRRX1_E2_123.7,PRRX1,1656,1809
PRRX1_E2_123.8,PRRX1,924,1040
PRRX1_E2_123.9,PRRX1,1227,1337
PRRX2_E2_123.2,PRRX2,393,450
PRRX2_E2_123.4,PRRX2,952,807
PRRX2_E2_123.5,PRRX2,536,588
PRRX2_E2_123.6,PRRX2,872,837
PRRX2_E2_123.7,PRRX2,1019,868
PRRX2_E2_123.8,PRRX2,532,670
PTF1A_E1_168.0,PTF1A,748,848
PTF1A_E1_168.16,PTF1A,726,654
PTF1A_E1_168.19,PTF1A,148,149
PTF1A_E1_168.2,PTF1A,627,1050
PTF1A_E1_168.3,PTF1A,1016,1462
PTF1A_E1_168.4,PTF1A,2147,2246
RARA_E3_84.12,RARA,1522,1406
RARA_E3_84.2,RARA,1978,1162
RARA_E3_84.3,RARA,2064,1929
RARA_E4_142.1,RARA,1,1
RARA_E4_142.12,RARA,316,308
RARA_E4_142.9,RARA,1711,861
RARB_Ex_261.18,RARB,746,796
RARB_Ex_261.26,RARB,1,1
RARB_Ex_261.27,RARB,1,1
RARB_Ex_261.28,RARB,1,1
RARB_Ex_261.29,RARB,1,1
RARB_Ex_261.30,RARB,1,1
RARG_E4_81.3,RARG,1442,1016
RARG_E4_81.7,RARG,1969,2157
RARG_E5_142.3,RARG,2194,1581
RARG_E5_142.5,RARG,863,518
RARG_E5_142.8,RARG,1202,695
RARG_E5_142.9,RARG,1028,846
RAX_E2_135.11,RAX,1,1
RAX_E2_135.13,RAX,1,1
RAX_E2_135.14,RAX,1,1
RAX_E3_42.2,RAX,592,495
RAX_E3_42.4,RAX,1335,1299
RAX_E3_42.5,RAX,335,241
RAX2_E2_135.13,RAX2,1509,1225
RAX2_E2_135.14,RAX2,1154,760
RAX2_E2_135.3,RAX2,547,673
RAX2_E2_135.5,RAX2,1,1
RAX2_E3_42.1,RAX2,499,588
RAX2_E3_42.3,RAX2,277,125
RBAK_E5_1321.35,RBAK,533,568
RBAK_E5_1321.36,RBAK,2413,2692
RBAK_E5_1321.77,RBAK,1335,1264
RBAK_E5_1321.9,RBAK,1352,1336
RBAK_E5_1321.94,RBAK,1132,1197
RBAK_E5_1321.99,RBAK,962,722
RCOR1_E11_54.0,RCOR1,307,428
RCOR1_E11_54.1,RCOR1,1214,1285
RCOR1_E11_54.2,RCOR1,1237,973
RCOR1_E11_92.1,RCOR1,1238,815
RCOR1_E11_92.2,RCOR1,2540,1896
RCOR1_E11_92.5,RCOR1,3276,3181
RCOR2_E10_81.1,RCOR2,1011,1144
RCOR2_E10_81.4,RCOR2,3177,2154
RCOR2_E11_54.1,RCOR2,1059,1259
RCOR2_E11_54.5,RCOR2,1160,800
RCOR2_E11_92.0,RCOR2,2310,1952
RCOR2_E11_92.10,RCOR2,1982,2119
RCOR3_E10_37.0,RCOR3,2898,2950
RCOR3_E10_81.0,RCOR3,1838,1683
RCOR3_E10_81.1,RCOR3,3655,3071
RCOR3_E10_81.3,RCOR3,3287,3358
RCOR3_E11_54.2,RCOR3,1306,1471
RCOR3_E11_92.1,RCOR3,2394,2656
REL_E2_132.0,REL,1196,705
REL_E2_132.11,REL,1957,1930
REL_E2_132.6,REL,2452,2788
REL_E3_149.1,REL,936,1233
REL_E3_149.6,REL,2790,2872
REL_E4_92.2,REL,1486,1610
REL_E5_141.2,REL,1668,1455
RELA_E3_132.17,RELA,1202,676
RELA_E3_132.3,RELA,635,708
RELA_E3_132.4,RELA,216,262
RELA_E3_132.5,RELA,777,606
RELA_E3_132.6,RELA,716,771
RELA_E4_149.15,RELA,36,70
RELA_E6_132.6,RELA,1713,1144
RELB_E4_132.1,RELB,212,163
RELB_E4_132.15,RELB,1299,1723
RELB_E4_132.16,RELB,1271,1051
RELB_E5_158.13,RELB,1011,907
RELB_E6_92.6,RELB,2292,2545
RELB_E7_132.13,RELB,1255,974
RELB_E7_132.6,RELB,624,842
REPIN1_E4_1524.124,REPIN1,2004,2069
REPIN1_E4_1524.126,REPIN1,570,671
REPIN1_E4_1524.146,REPIN1,436,275
REPIN1_E4_1524.170,REPIN1,1184,1393
REPIN1_E4_1524.171,REPIN1,588,688
REPIN1_E4_1524.219,REPIN1,583,566
RERE_E13_81.0,RERE,840,775
RERE_E16_140.0,RERE,1317,468
RERE_E16_140.10,RERE,1728,1338
RERE_E16_140.20,RERE,1555,1242
RERE_E16_140.6,RERE,1068,925
RERE_E16_140.9,RERE,961,1058
REST_E3_84.0,REST,669,515
REST_E3_84.1,REST,1374,1424
REST_E3_84.2,REST,1473,1791
REST_E4_83.0,REST,2036,1526
REST_E4_83.1,REST,2097,2038
REST_E4_83.3,REST,1990,1377
RFX1_E3_182.10,RFX1,474,312
RFX1_E3_182.11,RFX1,840,647
RFX1_E3_182.18,RFX1,240,534
RFX1_E3_182.2,RFX1,1549,1340
RFX1_E3_182.24,RFX1,1268,893
RFX1_E3_182.9,RFX1,686,949
RFX1_E4_49.2,RFX1,2129,1763
RFX2_E7_182.10,RFX2,1375,1161
RFX2_E7_182.12,RFX2,372,389
RFX2_E7_182.14,RFX2,1435,1064
RFX2_E7_182.15,RFX2,1097,994
RFX2_E7_182.17,RFX2,767,520
RFX2_E7_182.18,RFX2,989,809
RFX3_E7_182.1,RFX3,568,556
RFX3_E7_182.13,RFX3,1341,1988
RFX3_E7_182.14,RFX3,1418,1643
RFX3_E7_182.7,RFX3,750,490
RFX3_E7_182.8,RFX3,186,243
RFX3_E7_182.9,RFX3,671,663
RFX3_E8_49.0,RFX3,1750,1693
RFX3_E8_49.1,RFX3,971,793
RFX3_E8_49.2,RFX3,1390,1832
RFX3_E8_49.3,RFX3,2663,2730
RFX4_E4_124.12,RFX4,1893,1875
RFX4_E4_124.13,RFX4,1381,1339
RFX4_E4_124.4,RFX4,2814,2619
RFX4_E5_62.2,RFX4,525,501
RFX4_E5_62.3,RFX4,448,446
RFX4_E5_62.4,RFX4,927,1096
RFX5_E6_101.2,RFX5,1,1
RFX5_E6_101.8,RFX5,7,13
RFX5_E7_120.1,RFX5,1353,1715
RFX5_E7_120.13,RFX5,1561,1738
RFX5_E7_120.2,RFX5,401,400
RFX5_E7_120.6,RFX5,1171,1381
RFX5_E8_31.0,RFX5,1458,1036
RFX6_E3_124.5,RFX6,940,567
RFX6_E3_124.7,RFX6,1224,1576
RFX6_E4_62.4,RFX6,1912,1685
RFX6_E4_62.6,RFX6,1279,1064
RFX6_E4_62.7,RFX6,1743,1883
RFX7_E4_101.10,RFX7,665,513
RFX7_E4_101.2,RFX7,1426,1273
RFX7_E4_101.9,RFX7,1544,1165
RFX7_E5_117.2,RFX7,2327,2224
RFX7_E5_117.3,RFX7,1889,1446
RFX7_E5_117.4,RFX7,1929,1468
RHOXF1_E1_89.0,RHOXF1,1620,1800
RHOXF1_E1_89.1,RHOXF1,1476,1397
RHOXF1_E1_89.2,RHOXF1,1972,2030
RHOXF1_E1_89.3,RHOXF1,467,524
RHOXF1_E1_89.4,RHOXF1,1313,1082
RHOXF1_E2_46.0,RHOXF1,929,833
RHOXF1_E2_46.2,RHOXF1,2416,2589
RHOXF2B_E2_71.0,RHOXF2B,1465,1058
RHOXF2B_E2_71.1,RHOXF2B,1004,804
RHOXF2B_E2_71.2,RHOXF2B,4234,3948
RHOXF2B_E2_71.3,RHOXF2B,2225,2470
RHOXF2B_E2_71.4,RHOXF2B,3814,4235
RHOXF2B_E4_42.0,RHOXF2B,2852,2991
RHOXF2B_E4_42.1,RHOXF2B,3756,3485
RNF138_E6_99.0,RNF138,2596,2483
RNF138_E6_99.1,RNF138,1317,1130
RNF138_E6_99.5,RNF138,840,478
RNF138_E7_84.4,RNF138,1173,1128
RNF138_E7_84.6,RNF138,1400,1010
RORA_E3_86.4,RORA,1726,1518
RORA_E4_142.0,RORA,2964,2941
RORA_E4_142.1,RORA,2772,2539
RORA_E4_142.2,RORA,1111,702
RORA_E4_142.5,RORA,674,863
RORA_E4_142.7,RORA,1047,944
RORB_E2_86.1,RORB,1011,1027
RORB_E2_86.2,RORB,1629,1459
RORB_E2_86.3,RORB,2,1
RORB_E2_86.5,RORB,1456,1466
RORB_E2_86.6,RORB,1,1
RORB_E3_142.3,RORB,855,818
RORB_E3_142.4,RORB,673,858
RORC_E3_86.11,RORC,1218,1587
RORC_E3_86.7,RORC,1,1
RORC_E4_142.10,RORC,862,854
RORC_E4_142.12,RORC,926,614
RORC_E4_142.14,RORC,1447,1843
RORC_E4_142.19,RORC,1108,1119
RREB1_E10_2911.438,RREB1,664,617
RREB1_E10_2911.76,RREB1,1297,1206
RREB1_E11_165.12,RREB1,2150,1903
RREB1_E12_798.172,RREB1,1771,975
RREB1_E12_798.173,RREB1,1635,536
RREB1_E13_80.5,RREB1,1722,891
RREB1_E6_164.12,RREB1,1074,850
RREB1_E9_190.10,RREB1,1271,1094
RUNX1_E4_129.3,RUNX1,609,453
RUNX1_E4_129.4,RUNX1,968,838
RUNX1_E4_129.5,RUNX1,1437,1507
RUNX1_E5_157.8,RUNX1,1443,1423
RUNX1_E5_157.9,RUNX1,2325,2351
RUNX1_E6_105.8,RUNX1,838,1093
RUNX1_E6_105.9,RUNX1,830,762
RUNX2_E3_129.12,RUNX2,1541,1264
RUNX2_E3_129.13,RUNX2,475,616
RUNX2_E3_129.14,RUNX2,426,389
RUNX2_E3_129.15,RUNX2,270,218
RUNX2_E4_157.17,RUNX2,1126,837
RUNX2_E5_105.2,RUNX2,902,803
RUNX2_E5_105.9,RUNX2,770,937
RUNX3_E2_126.1,RUNX3,897,954
RUNX3_E2_126.11,RUNX3,583,681
RUNX3_E3_157.10,RUNX3,1328,1687
RUNX3_E3_157.11,RUNX3,2894,2882
RUNX3_E3_157.13,RUNX3,1568,1245
RUNX3_E4_105.11,RUNX3,1892,1890
RUNX3_E4_105.12,RUNX3,540,758
RXRA_E3_34.0,RXRA,1114,1057
RXRA_E4_180.1,RXRA,1,1
RXRA_E4_180.11,RXRA,1341,1388
RXRA_E4_180.20,RXRA,1150,791
RXRA_E4_180.22,RXRA,2463,2597
RXRA_E4_180.24,RXRA,598,466
RXRA_E4_180.7,RXRA,888,1476
RXRB_E4_180.14,RXRB,2576,2047
RXRB_E4_180.16,RXRB,408,452
RXRB_E4_180.18,RXRB,1633,1816
RXRB_E4_180.5,RXRB,1517,1424
RXRB_E4_180.7,RXRB,1095,969
RXRB_E4_180.8,RXRB,509,467
RXRG_E3_34.0,RXRG,2972,2720
RXRG_E4_180.13,RXRG,1010,710
RXRG_E4_180.15,RXRG,1534,1659
RXRG_E4_180.16,RXRG,2196,2027
RXRG_E4_180.4,RXRG,824,858
RXRG_E4_180.6,RXRG,1099,695
RXRG_E4_180.7,RXRG,887,841
SALL1_E2_2190.110,SALL1,964,995
SALL1_E2_2190.195,SALL1,1234,914
SALL1_E2_2190.264,SALL1,353,561
SALL1_E2_2190.265,SALL1,441,422
SALL1_E2_2190.322,SALL1,1012,673
SALL1_E2_2190.340,SALL1,1213,1132
SALL2_E2_852.128,SALL2,696,449
SALL2_E2_852.129,SALL2,776,728
SALL2_E2_852.139,SALL2,1061,934
SALL2_E2_852.4,SALL2,647,597
SALL2_E2_852.47,SALL2,1767,1268
SALL2_E2_852.58,SALL2,1417,1470
SALL3_E2_2157.310,SALL3,396,424
SALL3_E2_2157.362,SALL3,1129,643
SALL3_E2_2157.434,SALL3,12,11
SALL3_E2_2157.46,SALL3,800,650
SALL3_E2_2157.95,SALL3,1114,1044
SALL3_E2_2157.96,SALL3,468,303
SALL4_E2_1276.151,SALL4,1653,1319
SALL4_E2_1276.81,SALL4,1370,1506
SALL4_E2_1276.96,SALL4,2115,2217
SALL4_E3_266.34,SALL4,1464,1299
SALL4_E3_266.35,SALL4,934,890
SALL4_E3_266.37,SALL4,789,688
SATB1_E12_174.16,SATB1,512,394
SATB1_E12_174.17,SATB1,1643,1330
SATB1_E12_174.18,SATB1,1402,1180
SATB1_E12_174.4,SATB1,1554,1804
SATB1_E12_174.5,SATB1,1819,1461
SATB1_E12_174.7,SATB1,562,559
SATB2_E11_177.22,SATB2,1,1
SATB2_E11_177.25,SATB2,1538,1546
SATB2_E11_177.26,SATB2,1186,995
SATB2_E11_177.27,SATB2,641,740
SATB2_E11_177.6,SATB2,1943,1818
SATB2_E11_177.8,SATB2,722,942
SCRT1_E2_156.0,SCRT1,1373,619
SCRT1_E2_156.12,SCRT1,323,459
SCRT1_E2_156.15,SCRT1,692,939
SCRT1_E2_156.2,SCRT1,847,677
SCRT1_E2_156.4,SCRT1,770,530
SCRT1_E2_156.5,SCRT1,1421,768
SCRT2_E2_156.0,SCRT2,426,274
SCRT2_E2_156.1,SCRT2,1610,1026
SCRT2_E2_156.14,SCRT2,956,853
SCRT2_E2_156.2,SCRT2,428,563
SCRT2_E2_156.5,SCRT2,1170,1016
SCRT2_E2_156.7,SCRT2,257,317
SCX_E1_156.10,SCX,206,216
SCX_E1_156.11,SCX,735,618
SCX_E1_156.12,SCX,280,128
SCX_E1_156.14,SCX,519,323
SCX_E1_156.8,SCX,328,331
SCX_E1_156.9,SCX,203,241
SEBOX_E2_135.0,SEBOX,3199,1971
SEBOX_E2_135.1,SEBOX,1935,1590
SEBOX_E2_135.16,SEBOX,740,526
SEBOX_E2_135.17,SEBOX,1245,1341
SEBOX_E2_135.2,SEBOX,1989,1510
SEBOX_E2_135.6,SEBOX,1150,1176
SEBOX_E3_42.1,SEBOX,1147,1046
SETDB1_E13_186.15,SETDB1,1590,876
SETDB1_E13_186.16,SETDB1,606,602
SETDB1_E13_186.17,SETDB1,1391,966
SETDB1_E13_186.3,SETDB1,727,558
SETDB1_E13_186.4,SETDB1,1149,909
SETDB1_E13_186.8,SETDB1,2736,2525
SETDB2_E7_183.1,SETDB2,502,492
SETDB2_E7_183.2,SETDB2,887,886
SETDB2_E7_183.3,SETDB2,1590,1614
SETDB2_E7_183.6,SETDB2,1306,1111
SETDB2_E7_183.8,SETDB2,1490,1388
SETDB2_E7_183.9,SETDB2,2235,2477
SHOX_E3_135.1,SHOX,525,578
SHOX_E3_135.10,SHOX,1036,1084
SHOX_E3_135.11,SHOX,935,822
SHOX_E3_135.12,SHOX,774,652
SHOX_E3_135.13,SHOX,599,772
SHOX_E3_135.8,SHOX,1680,2346
SHOX_E4_42.0,SHOX,395,583
SHOX_E4_42.1,SHOX,517,471
SHOX2_E3_135.0,SHOX2,1118,817
SHOX2_E3_135.10,SHOX2,659,983
SHOX2_E3_135.11,SHOX2,321,335
SHOX2_E3_135.13,SHOX2,730,751
SHOX2_E3_135.3,SHOX2,926,686
SHOX2_E3_135.9,SHOX2,1103,970
SIM1_E1_153.1,SIM1,2235,1976
SIM1_E1_153.11,SIM1,770,636
SIM1_E1_153.13,SIM1,1510,1557
SIM1_E1_153.2,SIM1,3156,3179
SIM1_E1_153.3,SIM1,706,706
SIM1_E1_153.7,SIM1,42,108
SIX1_E1_156.25,SIX1,709,789
SIX1_E1_156.26,SIX1,1276,1154
SIX1_E1_156.28,SIX1,1394,1194
SIX1_E1_156.29,SIX1,1142,1311
SIX1_E1_156.6,SIX1,1014,732
SIX1_E1_156.7,SIX1,628,570
SIX2_E1_156.0,SIX2,615,580
SIX2_E1_156.1,SIX2,474,432
SIX2_E1_156.10,SIX2,307,332
SIX2_E1_156.17,SIX2,1639,1953
SIX2_E1_156.18,SIX2,746,856
SIX2_E1_156.19,SIX2,328,281
SIX3_E1_147.16,SIX3,765,1081
SIX3_E1_147.26,SIX3,849,942
SIX3_E1_147.5,SIX3,525,639
SIX3_E1_147.6,SIX3,732,697
SIX3_E1_147.7,SIX3,664,728
SIX3_E1_147.8,SIX3,549,701
SIX4_E1_165.0,SIX4,1764,1608
SIX4_E1_165.1,SIX4,492,421
SIX4_E1_165.21,SIX4,653,525
SIX4_E1_165.22,SIX4,1075,880
SIX4_E1_165.7,SIX4,567,506
SIX4_E1_165.8,SIX4,452,223
SIX5_E1_156.15,SIX5,274,133
SIX5_E1_156.16,SIX5,550,371
SIX5_E1_156.17,SIX5,191,96
SIX5_E1_156.20,SIX5,191,100
SIX5_E1_156.3,SIX5,241,144
SIX5_E1_156.8,SIX5,284,348
SIX6_E1_147.1,SIX6,640,1024
SIX6_E1_147.13,SIX6,1652,1806
SIX6_E1_147.2,SIX6,1024,1273
SIX6_E1_147.22,SIX6,1074,1402
SIX6_E1_147.5,SIX6,2179,1660
SIX6_E1_147.6,SIX6,2193,2225
SMAD1_E2_372.19,SMAD1,638,702
SMAD1_E2_372.20,SMAD1,1473,1296
SMAD1_E2_372.22,SMAD1,1521,1635
SMAD1_E2_372.36,SMAD1,1643,1720
SMAD1_E2_372.40,SMAD1,772,608
SMAD1_E2_372.47,SMAD1,2056,2361
SMAD2_E2_215.0,SMAD2,1112,1170
SMAD2_E3_90.0,SMAD2,1877,1995
SMAD2_E3_90.4,SMAD2,2461,2548
SMAD2_E4_190.0,SMAD2,467,498
SMAD2_E4_190.12,SMAD2,1737,1777
SMAD2_E4_190.3,SMAD2,756,460
SMAD2_E4_190.9,SMAD2,1143,1016
SMAD3_E1_185.0,SMAD3,167,137
SMAD3_E1_185.25,SMAD3,1090,792
SMAD3_E1_185.26,SMAD3,477,374
SMAD3_E2_190.16,SMAD3,504,448
SMAD3_E2_190.17,SMAD3,852,1002
SMAD3_E2_190.9,SMAD3,1261,1586
SMAD4_E2_210.1,SMAD4,1575,1574
SMAD4_E2_210.13,SMAD4,2223,2363
SMAD4_E3_165.0,SMAD4,1008,989
SMAD4_E3_165.1,SMAD4,2062,1997
SMAD4_E3_165.3,SMAD4,1489,1661
SMAD5_E4_372.0,SMAD5,1178,1354
SMAD5_E4_372.17,SMAD5,830,704
SMAD5_E4_372.20,SMAD5,1069,1118
SMAD5_E4_372.21,SMAD5,719,841
SMAD5_E4_372.22,SMAD5,1108,1021
SMAD5_E4_372.40,SMAD5,1896,2057
SMAD6_E2_340.19,SMAD6,438,360
SMAD6_E2_340.33,SMAD6,479,348
SMAD6_E2_340.34,SMAD6,587,545
SMAD6_E2_340.35,SMAD6,561,410
SMAD6_E2_340.4,SMAD6,308,174
SMAD6_E2_340.60,SMAD6,768,290
SMAD7_E3_436.13,SMAD7,1320,1322
SMAD7_E3_436.40,SMAD7,729,555
SMAD7_E3_436.41,SMAD7,946,995
SMAD7_E3_436.73,SMAD7,492,620
SMAD7_E3_436.75,SMAD7,663,622
SMAD7_E3_436.77,SMAD7,715,601
SMAD9_E2_372.24,SMAD9,1430,1561
SMAD9_E2_372.25,SMAD9,997,959
SMAD9_E2_372.31,SMAD9,389,539
SMAD9_E2_372.32,SMAD9,397,582
SMAD9_E2_372.33,SMAD9,567,936
SMAD9_E2_372.54,SMAD9,911,1334
SMARCE1_E5_30.0,SMARCE1,2961,2010
SMARCE1_E5_30.1,SMARCE1,2134,1740
SMARCE1_E6_132.3,SMARCE1,2410,1974
SMARCE1_E6_132.4,SMARCE1,1596,1227
SMARCE1_E6_132.5,SMARCE1,1923,1421
SMARCE1_E6_132.7,SMARCE1,582,530
SNAI1_E3_133.0,SNAI1,758,983
SNAI1_E3_133.1,SNAI1,630,664
SNAI1_E3_133.15,SNAI1,648,540
SNAI1_E3_133.16,SNAI1,1252,634
SNAI1_E3_133.17,SNAI1,1148,1537
SNAI1_E3_133.4,SNAI1,521,296
SNAI2_E2_238.18,SNAI2,875,746
SNAI2_E2_238.19,SNAI2,2115,1853
SNAI2_E2_238.20,SNAI2,1332,1298
SNAI2_E2_238.6,SNAI2,1110,1384
SNAI2_E2_238.8,SNAI2,1206,1466
SNAI2_E3_152.9,SNAI2,1298,1203
SNAI3_E3_44.0,SNAI3,1587,1727
SNAI3_E3_44.1,SNAI3,912,822
SNAI3_E3_44.2,SNAI3,438,274
SNAI3_E3_44.3,SNAI3,1106,626
SNAI3_E3_44.4,SNAI3,2202,1341
SNAPC4_E10_88.1,SNAPC4,2382,2203
