STUDY_ID	SAMPLE_ID	UBE2H
lusc_tcga_pan_can_atlas_2018	TCGA-63-7021-01	2140.62
lusc_tcga_pan_can_atlas_2018	TCGA-63-7022-01	1292.58
lusc_tcga_pan_can_atlas_2018	TCGA-63-7023-01	1442.62
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5M9-01	1520.65
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MB-01	2586.74
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MG-01	1646.18
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MH-01	873.879
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MI-01	1285.25
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MJ-01	3612.85
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5ML-01	3165.63
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MM-01	1189.68
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MN-01	1842.02
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MP-01	1445.33
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MR-01	1356.64
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MS-01	1073.79
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MT-01	2172.08
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MU-01	1703.83
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MV-01	842.539
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MW-01	1209.38
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MY-01	1332.41
lusc_tcga_pan_can_atlas_2018	TCGA-66-2727-01	2433.18
lusc_tcga_pan_can_atlas_2018	TCGA-66-2734-01	2132.67
lusc_tcga_pan_can_atlas_2018	TCGA-66-2737-01	2466.81
lusc_tcga_pan_can_atlas_2018	TCGA-66-2742-01	2855.87
lusc_tcga_pan_can_atlas_2018	TCGA-66-2744-01	1648.41
lusc_tcga_pan_can_atlas_2018	TCGA-66-2753-01	2118.07
lusc_tcga_pan_can_atlas_2018	TCGA-66-2754-01	512.04
lusc_tcga_pan_can_atlas_2018	TCGA-66-2755-01	798.648
lusc_tcga_pan_can_atlas_2018	TCGA-66-2756-01	1836.18
lusc_tcga_pan_can_atlas_2018	TCGA-66-2757-01	1111.09
lusc_tcga_pan_can_atlas_2018	TCGA-66-2758-01	3052.67
lusc_tcga_pan_can_atlas_2018	TCGA-66-2759-01	1436.83
lusc_tcga_pan_can_atlas_2018	TCGA-66-2763-01	973.74
lusc_tcga_pan_can_atlas_2018	TCGA-66-2765-01	1531.76
lusc_tcga_pan_can_atlas_2018	TCGA-66-2766-01	2793.58
lusc_tcga_pan_can_atlas_2018	TCGA-66-2767-01	957.608
lusc_tcga_pan_can_atlas_2018	TCGA-66-2768-01	1598.03
lusc_tcga_pan_can_atlas_2018	TCGA-66-2769-01	1139.24
lusc_tcga_pan_can_atlas_2018	TCGA-66-2770-01	1835.7
lusc_tcga_pan_can_atlas_2018	TCGA-66-2771-01	1041.96
lusc_tcga_pan_can_atlas_2018	TCGA-66-2773-01	2173.58
lusc_tcga_pan_can_atlas_2018	TCGA-66-2777-01	1321.54
lusc_tcga_pan_can_atlas_2018	TCGA-66-2778-01	852.941
lusc_tcga_pan_can_atlas_2018	TCGA-66-2780-01	1944.22
lusc_tcga_pan_can_atlas_2018	TCGA-66-2781-01	1003.51
lusc_tcga_pan_can_atlas_2018	TCGA-66-2782-01	2016.37
lusc_tcga_pan_can_atlas_2018	TCGA-66-2783-01	2442.55
lusc_tcga_pan_can_atlas_2018	TCGA-66-2785-01	1316.5
lusc_tcga_pan_can_atlas_2018	TCGA-66-2786-01	1849.63
lusc_tcga_pan_can_atlas_2018	TCGA-66-2787-01	4997.42
lusc_tcga_pan_can_atlas_2018	TCGA-66-2788-01	1808.76
lusc_tcga_pan_can_atlas_2018	TCGA-66-2789-01	1262.23
lusc_tcga_pan_can_atlas_2018	TCGA-66-2790-01	1701.44
lusc_tcga_pan_can_atlas_2018	TCGA-66-2791-01	2002.72
lusc_tcga_pan_can_atlas_2018	TCGA-66-2792-01	2142.04
lusc_tcga_pan_can_atlas_2018	TCGA-66-2793-01	870.504
lusc_tcga_pan_can_atlas_2018	TCGA-66-2794-01	1245.72
lusc_tcga_pan_can_atlas_2018	TCGA-66-2795-01	2438.12
lusc_tcga_pan_can_atlas_2018	TCGA-66-2800-01	956.484
lusc_tcga_pan_can_atlas_2018	TCGA-68-7755-01	1893.36
lusc_tcga_pan_can_atlas_2018	TCGA-68-7756-01	2762.35
lusc_tcga_pan_can_atlas_2018	TCGA-68-7757-01	2673.6
lusc_tcga_pan_can_atlas_2018	TCGA-68-8250-01	2139.72
lusc_tcga_pan_can_atlas_2018	TCGA-68-8251-01	1374.95
lusc_tcga_pan_can_atlas_2018	TCGA-68-A59I-01	2161.72
lusc_tcga_pan_can_atlas_2018	TCGA-68-A59J-01	1988.79
lusc_tcga_pan_can_atlas_2018	TCGA-6A-AB49-01	1322.68
lusc_tcga_pan_can_atlas_2018	TCGA-70-6722-01	2737.94
lusc_tcga_pan_can_atlas_2018	TCGA-70-6723-01	4166.41
lusc_tcga_pan_can_atlas_2018	TCGA-77-6842-01	1548.03
lusc_tcga_pan_can_atlas_2018	TCGA-77-6843-01	1248.11
lusc_tcga_pan_can_atlas_2018	TCGA-77-6844-01	836.237
lusc_tcga_pan_can_atlas_2018	TCGA-77-6845-01	1952.25
lusc_tcga_pan_can_atlas_2018	TCGA-77-7138-01	988.536
lusc_tcga_pan_can_atlas_2018	TCGA-77-7139-01	1604.13
lusc_tcga_pan_can_atlas_2018	TCGA-77-7140-01	2999.44
lusc_tcga_pan_can_atlas_2018	TCGA-77-7141-01	4139.22
lusc_tcga_pan_can_atlas_2018	TCGA-77-7142-01	1392.01
lusc_tcga_pan_can_atlas_2018	TCGA-77-7335-01	1065.97
lusc_tcga_pan_can_atlas_2018	TCGA-77-7337-01	1236.98
lusc_tcga_pan_can_atlas_2018	TCGA-77-7338-01	2324.33
lusc_tcga_pan_can_atlas_2018	TCGA-77-7463-01	1579.68
lusc_tcga_pan_can_atlas_2018	TCGA-77-7465-01	1008.54
lusc_tcga_pan_can_atlas_2018	TCGA-77-8007-01	1864.46
lusc_tcga_pan_can_atlas_2018	TCGA-77-8008-01	1496.11
lusc_tcga_pan_can_atlas_2018	TCGA-77-8009-01	4226.45
lusc_tcga_pan_can_atlas_2018	TCGA-77-8128-01	1517.18
lusc_tcga_pan_can_atlas_2018	TCGA-77-8130-01	2266.62
lusc_tcga_pan_can_atlas_2018	TCGA-77-8131-01	1023.55
lusc_tcga_pan_can_atlas_2018	TCGA-77-8133-01	1084.24
lusc_tcga_pan_can_atlas_2018	TCGA-77-8136-01	950.695
lusc_tcga_pan_can_atlas_2018	TCGA-77-8138-01	2187.18
lusc_tcga_pan_can_atlas_2018	TCGA-77-8139-01	2069.52
lusc_tcga_pan_can_atlas_2018	TCGA-77-8140-01	1470.64
lusc_tcga_pan_can_atlas_2018	TCGA-77-8143-01	1760.74
lusc_tcga_pan_can_atlas_2018	TCGA-77-8144-01	722.479
lusc_tcga_pan_can_atlas_2018	TCGA-77-8145-01	1075.11
lusc_tcga_pan_can_atlas_2018	TCGA-77-8148-01	1256.66
lusc_tcga_pan_can_atlas_2018	TCGA-77-8150-01	1515.8
lusc_tcga_pan_can_atlas_2018	TCGA-77-8153-01	1801.03
lusc_tcga_pan_can_atlas_2018	TCGA-77-8154-01	1085.31
lusc_tcga_pan_can_atlas_2018	TCGA-77-8156-01	2402.47
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5FZ-01	1261.49
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G1-01	2168.94
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G3-01	2065.7
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G6-01	1154.21
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G7-01	765.997
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G8-01	1196.22
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GB-01	778.364
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GF-01	2143.4
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GH-01	1772.68
lusc_tcga_pan_can_atlas_2018	TCGA-79-5596-01	1476.87
lusc_tcga_pan_can_atlas_2018	TCGA-85-6175-01	2261.8
lusc_tcga_pan_can_atlas_2018	TCGA-85-6560-01	1002.3
lusc_tcga_pan_can_atlas_2018	TCGA-85-6561-01	1912.85
lusc_tcga_pan_can_atlas_2018	TCGA-85-6798-01	1287.63
lusc_tcga_pan_can_atlas_2018	TCGA-85-7696-01	1739.53
lusc_tcga_pan_can_atlas_2018	TCGA-85-7697-01	1410.23
lusc_tcga_pan_can_atlas_2018	TCGA-85-7698-01	2139.39
lusc_tcga_pan_can_atlas_2018	TCGA-85-7699-01	1350.99
lusc_tcga_pan_can_atlas_2018	TCGA-85-7710-01	2167.82
lusc_tcga_pan_can_atlas_2018	TCGA-85-7843-01	2054.93
lusc_tcga_pan_can_atlas_2018	TCGA-85-7844-01	2376.03
lusc_tcga_pan_can_atlas_2018	TCGA-85-7950-01	951.097
lusc_tcga_pan_can_atlas_2018	TCGA-85-8048-01	1002.84
lusc_tcga_pan_can_atlas_2018	TCGA-85-8049-01	2555.38
lusc_tcga_pan_can_atlas_2018	TCGA-85-8052-01	1763.99
lusc_tcga_pan_can_atlas_2018	TCGA-85-8070-01	2305.77
lusc_tcga_pan_can_atlas_2018	TCGA-85-8071-01	2098.49
lusc_tcga_pan_can_atlas_2018	TCGA-85-8072-01	1897.48
lusc_tcga_pan_can_atlas_2018	TCGA-85-8276-01	1278.47
lusc_tcga_pan_can_atlas_2018	TCGA-85-8277-01	2448.41
lusc_tcga_pan_can_atlas_2018	TCGA-85-8287-01	1526.81
lusc_tcga_pan_can_atlas_2018	TCGA-85-8288-01	1570.61
lusc_tcga_pan_can_atlas_2018	TCGA-85-8350-01	1365.49
lusc_tcga_pan_can_atlas_2018	TCGA-85-8351-01	1649.4
lusc_tcga_pan_can_atlas_2018	TCGA-85-8352-01	1193.72
lusc_tcga_pan_can_atlas_2018	TCGA-85-8353-01	1301.41
lusc_tcga_pan_can_atlas_2018	TCGA-85-8354-01	2671.15
lusc_tcga_pan_can_atlas_2018	TCGA-85-8355-01	1918.6
lusc_tcga_pan_can_atlas_2018	TCGA-85-8479-01	1076.81
lusc_tcga_pan_can_atlas_2018	TCGA-85-8481-01	1897.69
lusc_tcga_pan_can_atlas_2018	TCGA-85-8580-01	972.363
lusc_tcga_pan_can_atlas_2018	TCGA-85-8582-01	2674.77
lusc_tcga_pan_can_atlas_2018	TCGA-85-8584-01	1962.76
lusc_tcga_pan_can_atlas_2018	TCGA-85-8664-01	1352.93
lusc_tcga_pan_can_atlas_2018	TCGA-85-8666-01	2748.1
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4CL-01	1032.69
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4CN-01	2234.35
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4JB-01	1695.01
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4JC-01	938.692
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4PA-01	983.19
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4QQ-01	1207.11
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4QR-01	2129.06
lusc_tcga_pan_can_atlas_2018	TCGA-85-A50M-01	2318.08
lusc_tcga_pan_can_atlas_2018	TCGA-85-A50Z-01	2688.36
lusc_tcga_pan_can_atlas_2018	TCGA-85-A510-01	1158.65
lusc_tcga_pan_can_atlas_2018	TCGA-85-A511-01	1316.41
lusc_tcga_pan_can_atlas_2018	TCGA-85-A512-01	1353.2
lusc_tcga_pan_can_atlas_2018	TCGA-85-A513-01	600.645
lusc_tcga_pan_can_atlas_2018	TCGA-85-A53L-01	751.953
lusc_tcga_pan_can_atlas_2018	TCGA-85-A5B5-01	1235.32
lusc_tcga_pan_can_atlas_2018	TCGA-90-6837-01	2145.92
lusc_tcga_pan_can_atlas_2018	TCGA-90-7766-01	2029.16
lusc_tcga_pan_can_atlas_2018	TCGA-90-7767-01	1032.06
lusc_tcga_pan_can_atlas_2018	TCGA-90-7769-01	3371.39
lusc_tcga_pan_can_atlas_2018	TCGA-90-7964-01	2535.78
lusc_tcga_pan_can_atlas_2018	TCGA-90-A4ED-01	1147.63
lusc_tcga_pan_can_atlas_2018	TCGA-90-A4EE-01	979.647
lusc_tcga_pan_can_atlas_2018	TCGA-90-A59Q-01	1146.14
lusc_tcga_pan_can_atlas_2018	TCGA-92-7340-01	1144.65
lusc_tcga_pan_can_atlas_2018	TCGA-92-7341-01	4479.27
lusc_tcga_pan_can_atlas_2018	TCGA-92-8063-01	3487.56
lusc_tcga_pan_can_atlas_2018	TCGA-92-8064-01	2404.2
lusc_tcga_pan_can_atlas_2018	TCGA-92-8065-01	1201.67
lusc_tcga_pan_can_atlas_2018	TCGA-94-7033-01	570.456
lusc_tcga_pan_can_atlas_2018	TCGA-94-7557-01	2160.92
lusc_tcga_pan_can_atlas_2018	TCGA-94-7943-01	2017.69
lusc_tcga_pan_can_atlas_2018	TCGA-94-8035-01	1126.82
lusc_tcga_pan_can_atlas_2018	TCGA-94-8490-01	1772.69
lusc_tcga_pan_can_atlas_2018	TCGA-94-8491-01	1846.77
lusc_tcga_pan_can_atlas_2018	TCGA-94-A4VJ-01	535.867
lusc_tcga_pan_can_atlas_2018	TCGA-94-A5I4-01	3059.85
lusc_tcga_pan_can_atlas_2018	TCGA-94-A5I6-01	2435.29
lusc_tcga_pan_can_atlas_2018	TCGA-96-7544-01	2366.99
lusc_tcga_pan_can_atlas_2018	TCGA-96-7545-01	2897.25
lusc_tcga_pan_can_atlas_2018	TCGA-96-8169-01	2184.04
lusc_tcga_pan_can_atlas_2018	TCGA-96-8170-01	1573.03
lusc_tcga_pan_can_atlas_2018	TCGA-96-A4JL-01	2406.18
lusc_tcga_pan_can_atlas_2018	TCGA-98-7454-01	1458.71
lusc_tcga_pan_can_atlas_2018	TCGA-98-8020-01	1469.81
lusc_tcga_pan_can_atlas_2018	TCGA-98-8021-01	2019.18
lusc_tcga_pan_can_atlas_2018	TCGA-98-8022-01	913.177
lusc_tcga_pan_can_atlas_2018	TCGA-98-8023-01	922.374
lusc_tcga_pan_can_atlas_2018	TCGA-98-A538-01	2399.63
lusc_tcga_pan_can_atlas_2018	TCGA-98-A539-01	3285.3
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53A-01	985.742
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53B-01	1517.64
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53C-01	1220.26
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53D-01	1346.99
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53H-01	1711.93
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53I-01	2459.99
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53J-01	2712.75
lusc_tcga_pan_can_atlas_2018	TCGA-J1-A4AH-01	3155.64
lusc_tcga_pan_can_atlas_2018	TCGA-L3-A4E7-01	1691.54
lusc_tcga_pan_can_atlas_2018	TCGA-L3-A524-01	1791.8
lusc_tcga_pan_can_atlas_2018	TCGA-LA-A446-01	2988.6
lusc_tcga_pan_can_atlas_2018	TCGA-LA-A7SW-01	687.745
lusc_tcga_pan_can_atlas_2018	TCGA-MF-A522-01	3616.04
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HD-01	1578.11
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HE-01	1563.74
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HF-01	2412.56
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HG-01	2159.73
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HH-01	1401.65
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HI-01	1475.35
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HJ-01	1495.59
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HK-01	2218.32
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HL-01	3131.85
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HM-01	954.965
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HN-01	1858.48
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HO-01	1710.5
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HP-01	1316.91
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HQ-01	1129.25
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HR-01	2186.05
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HT-01	2770.51
lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CR-01	5297.33
lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CT-01	2223.34
lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CX-01	1679.42
lusc_tcga_pan_can_atlas_2018	TCGA-NK-A7XE-01	980.405
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52N-01	1607.1
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52Q-01	1233.18
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52S-01	2182.12
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52V-01	2190.99
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52W-01	1462.65
lusc_tcga_pan_can_atlas_2018	TCGA-O2-A5IB-01	1676.52
lusc_tcga_pan_can_atlas_2018	TCGA-XC-AA0X-01	1531.52
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3K-01	720.732
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3L-01	1288.78
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3M-01	1248.87
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3O-01	1236.39
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3S-01	1397.3
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3T-01	1475.17
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3U-01	1347.2
meso_tcga_pan_can_atlas_2018	TCGA-3H-AB3X-01	1224.23
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98D-01	1795.43
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98E-01	1454.19
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98F-01	1493.56
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98G-01	1430.7
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98H-01	2161.27
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98I-01	1733.33
meso_tcga_pan_can_atlas_2018	TCGA-3U-A98J-01	1589.16
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4NW-01	1300.58
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4NY-01	1287.7
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4NZ-01	747.85
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O0-01	725.751
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O2-01	2472.71
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O4-01	963.637
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O5-01	1720.48
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O6-01	757.767
meso_tcga_pan_can_atlas_2018	TCGA-LK-A4O7-01	1645.76
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4KX-01	1290.18
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LC-01	1596.36
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LI-01	2300.71
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LJ-01	1851.49
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LM-01	865.442
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LP-01	1707.57
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A4LV-01	1324.28
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BL-01	981.42
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BN-01	739.892
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BQ-01	1792.04
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BR-01	1053.46
meso_tcga_pan_can_atlas_2018	TCGA-MQ-A6BS-01	2002.88
meso_tcga_pan_can_atlas_2018	TCGA-NQ-A57I-01	1142.63
meso_tcga_pan_can_atlas_2018	TCGA-NQ-A638-01	1501.41
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LM-01	1352.27
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LN-01	688.264
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LP-01	599.021
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LQ-01	2162.15
meso_tcga_pan_can_atlas_2018	TCGA-SC-A6LR-01	1772.7
meso_tcga_pan_can_atlas_2018	TCGA-SC-AA5Z-01	1823.04
meso_tcga_pan_can_atlas_2018	TCGA-SH-A7BC-01	2501.3
meso_tcga_pan_can_atlas_2018	TCGA-SH-A7BD-01	446.729
meso_tcga_pan_can_atlas_2018	TCGA-SH-A7BH-01	238.095
meso_tcga_pan_can_atlas_2018	TCGA-SH-A9CT-01	2323.88
meso_tcga_pan_can_atlas_2018	TCGA-SH-A9CU-01	1729.49
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7OU-01	680.738
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7OY-01	1073.61
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7OZ-01	1640.44
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P0-01	2725.92
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P1-01	2778.5
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P3-01	1538.37
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P6-01	797.992
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P7-01	1771.69
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7P8-01	1472.09
meso_tcga_pan_can_atlas_2018	TCGA-TS-A7PB-01	1393.01
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AF-01	2159.08
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AI-01	1151.86
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AS-01	1220.46
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AV-01	897.88
meso_tcga_pan_can_atlas_2018	TCGA-TS-A8AY-01	1024.1
meso_tcga_pan_can_atlas_2018	TCGA-UD-AABY-01	1741.42
meso_tcga_pan_can_atlas_2018	TCGA-UD-AABZ-01	868.364
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC1-01	3126.26
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC4-01	2158.37
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC5-01	2105.74
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC6-01	2337.31
meso_tcga_pan_can_atlas_2018	TCGA-UD-AAC7-01	1760.63
meso_tcga_pan_can_atlas_2018	TCGA-UT-A88C-01	1152.6
meso_tcga_pan_can_atlas_2018	TCGA-UT-A88D-01	1780.26
meso_tcga_pan_can_atlas_2018	TCGA-UT-A88E-01	1103.08
meso_tcga_pan_can_atlas_2018	TCGA-UT-A88G-01	2308.22
meso_tcga_pan_can_atlas_2018	TCGA-UT-A97Y-01	1911.34
meso_tcga_pan_can_atlas_2018	TCGA-XT-AASU-01	2284.92
meso_tcga_pan_can_atlas_2018	TCGA-YS-A95B-01	2280.97
meso_tcga_pan_can_atlas_2018	TCGA-YS-A95C-01	2117.61
meso_tcga_pan_can_atlas_2018	TCGA-YS-AA4M-01	1622.78
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VO-01	1139.88
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VP-01	2682.02
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VQ-01	1957.69
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VS-01	2095.09
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VU-01	2905.69
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VV-01	507.733
meso_tcga_pan_can_atlas_2018	TCGA-ZN-A9VW-01	2294.82
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J1-01	1622.96
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J2-01	2602.2
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J3-01	1992
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J4-01	NA
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J5-01	1728.12
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J6-01	1730.22
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J7-01	1762.54
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J8-01	979.279
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5J9-01	2098.36
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JA-01	1482.03
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JB-01	673.276
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JC-01	1545.8
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JD-01	1693.57
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JE-01	505.091
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JF-01	2328.41
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JG-01	1584.84
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JH-01	NA
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JI-01	1679
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JJ-01	1892.46
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JK-01	1841.34
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JL-01	2186.52
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JM-01	1440.95
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JO-01	1190.51
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JP-01	1728.59
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JQ-01	2204.44
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JR-01	3593.43
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JS-01	1617.46
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JT-01	2641.72
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JU-01	NA
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JV-01	3201.45
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JW-01	4972.8
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JX-01	1704.56
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JY-01	2324.23
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5JZ-01	2246.18
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K0-01	2184.46
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K1-01	3065.62
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K2-01	1477.87
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K3-01	2217.34
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K4-01	2273.01
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K5-01	1050.53
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K6-01	734.477
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K8-01	2358.49
acc_tcga_pan_can_atlas_2018	TCGA-OR-A5K9-01	1744.94
